id,entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
1185,dish,dish-wd-q16987370,Ciabatta Bacon Cheeseburger,ciabatta bacon cheeseburger,en,src-wikidata,true
1186,dish,dish-wd-q16988974,KFC Original Recipe,kfc original recipe,en,src-wikidata,true
1187,dish,dish-wd-q17000111,Khanom thuai,khanom thuai,en,src-wikidata,true
1188,dish,dish-wd-q17005230,palm nut soup,palm nut soup,en,src-wikidata,true
1189,dish,dish-wd-q17006531,Cherry kebab,cherry kebab,en,src-wikidata,true
1190,dish,dish-wd-q17019149,Eight treasure rice,eight treasure rice,en,src-wikidata,true
1191,dish,dish-wd-q17023518,tsoureki,tsoureki,en,src-wikidata,true
1192,dish,dish-wd-q17032101,Baba,baba,en,src-wikidata,true
1193,dish,dish-wd-q17032101,Baba (bread),baba bread,en,src-wikipedia-en,false
1194,dish,dish-wd-q1703574,pinnekjøtt,pinnekjtt,en,src-wikidata,true
1195,dish,dish-wd-q17035821,ginger duck,ginger duck,en,src-wikidata,true
1196,dish,dish-wd-q1703796,Hákarl,hakarl,en,src-wikidata,true
1197,dish,dish-wd-q17048447,Yellow rice,yellow rice,en,src-wikidata,true
1198,dish,dish-wd-q17050490,empal gepuk,empal gepuk,en,src-wikidata,true
1199,dish,dish-wd-q17050490,Gepuk,gepuk,en,src-wikipedia-en,false
1200,dish,dish-wd-q17051739,pfeffernusse,pfeffernusse,en,src-wikidata,true
1201,dish,dish-wd-q17054040,Nasi padang,nasi padang,en,src-wikidata,true
1202,dish,dish-wd-q17064469,čvarci,cvarci,en,src-wikidata,true
1203,dish,dish-wd-q17072386,chimole,chimole,en,src-wikidata,true
1204,dish,dish-wd-q17072657,Qarta,qarta,en,src-wikidata,true
1205,dish,dish-wd-q17079448,keshi yena,keshi yena,en,src-wikidata,true
1206,dish,dish-wd-q17083249,Olluquito,olluquito,en,src-wikidata,true
1207,dish,dish-wd-q17085540,pichi-pichi,pichi pichi,en,src-wikidata,true
1208,dish,dish-wd-q170883,Noon Chai,noon chai,en,src-wikidata,true
1209,dish,dish-wd-q17092221,Tameletjie,tameletjie,en,src-wikidata,true
1210,dish,dish-wd-q17101058,Orzotto,orzotto,en,src-wikidata,true
1211,dish,dish-wd-q17104228,Vigorón,vigoron,en,src-wikidata,true
1212,dish,dish-wd-q17107651,Koba,koba,en,src-wikidata,true
1213,dish,dish-wd-q17107651,Koba (sweet),koba sweet,en,src-wikipedia-en,false
1214,dish,dish-wd-q17109263,Owo soup,owo soup,en,src-wikidata,true
1215,dish,dish-wd-q17109441,Ukodo,ukodo,en,src-wikidata,true
1216,dish,dish-wd-q17109463,Usi,usi,en,src-wikidata,true
1217,dish,dish-wd-q17109463,Usi (food),usi food,en,src-wikipedia-en,false
1218,dish,dish-wd-q17110181,New Jersey sloppy joe,new jersey sloppy joe,en,src-wikidata,true
1219,dish,dish-wd-q17110181,Sloppy joe (New Jersey),sloppy joe new jersey,en,src-wikipedia-en,false
1220,dish,dish-wd-q17110849,Kondowole,kondowole,en,src-wikidata,true
1221,dish,dish-wd-q17116309,Love Hearts,love hearts,en,src-wikidata,true
1222,dish,dish-wd-q17119279,Spaghetti taco,spaghetti taco,en,src-wikidata,true
1223,dish,dish-wd-q17119304,Sugar Daddy,sugar daddy,en,src-wikidata,true
1224,dish,dish-wd-q17119304,Sugar Daddy (candy),sugar daddy candy,en,src-wikipedia-en,false
1225,dish,dish-wd-q17122679,Coburger Bratwurst,coburger bratwurst,en,src-wikidata,true
1226,dish,dish-wd-q17142904,poppyseed muffin,poppyseed muffin,en,src-wikidata,true
1227,dish,dish-wd-q17164196,Tang bu shuai,tang bu shuai,en,src-wikipedia-en,false
1228,dish,dish-wd-q17164196,Tong bat lat,tong bat lat,en,src-wikidata,true
1229,dish,dish-wd-q171983,dhokla,dhokla,en,src-wikidata,true
1230,dish,dish-wd-q1720986,Kadu bouranee,kadu bouranee,en,src-wikidata,true
1231,dish,dish-wd-q1721014,red curry,red curry,en,src-wikidata,true
1232,dish,dish-wd-q1721876,chocolate liquor,chocolate liquor,en,src-wikidata,true
1233,dish,dish-wd-q1726195,Syrniki,syrniki,en,src-wikidata,true
1234,dish,dish-wd-q173265,potato chip,potato chip,en,src-wikidata,true
1235,dish,dish-wd-q173265,Potato chips,potato chips,en,src-wikipedia-en,false
1236,dish,dish-wd-q17485383,Soparnik,soparnik,en,src-wikidata,true
1237,dish,dish-wd-q1753265,skordalia,skordalia,en,src-wikidata,true
1238,dish,dish-wd-q1756289,fried bread,fried bread,en,src-wikidata,true
1239,dish,dish-wd-q1757401,Svið,svi,en,src-wikidata,true
1240,dish,dish-wd-q17590922,Pelau,pelau,en,src-wikidata,true
1241,dish,dish-wd-q1760470,Tramezzino,tramezzino,en,src-wikidata,true
1242,dish,dish-wd-q1761000,Pasta con le sarde,pasta con le sarde,en,src-wikidata,true
1243,dish,dish-wd-q17634577,Mahdjouba,mahdjouba,en,src-wikipedia-en,false
1244,dish,dish-wd-q17634577,mahjouba,mahjouba,en,src-wikidata,true
1245,dish,dish-wd-q17635889,kak'ik,kak ik,en,src-wikidata,true
1246,dish,dish-wd-q176927,Neapolitan wafer,neapolitan wafer,en,src-wikidata,true
1247,dish,dish-wd-q17747240,Pleah sach ko,pleah sach ko,en,src-wikidata,true
1248,dish,dish-wd-q1781865,Konowata,konowata,en,src-wikidata,true
1249,dish,dish-wd-q1786572,Sodd,sodd,en,src-wikidata,true
1250,dish,dish-wd-q1791462,coulibiac,coulibiac,en,src-wikidata,true
1251,dish,dish-wd-q17997299,Cucur cake,cucur cake,en,src-wikidata,true
1252,dish,dish-wd-q17997299,Kue cucur,kue cucur,en,src-wikipedia-en,false
1253,dish,dish-wd-q17997301,kue rangi,kue rangi,en,src-wikidata,true
1254,dish,dish-wd-q17998502,ayam goreng Kalasan,ayam goreng kalasan,en,src-wikidata,true
1255,dish,dish-wd-q18043321,Kemal Pasha dessert,kemal pasha dessert,en,src-wikipedia-en,false
1256,dish,dish-wd-q18043321,Kemalpaşa dessert,kemalpasa dessert,en,src-wikidata,true
1257,dish,dish-wd-q1810575,Thieboudienne,thieboudienne,en,src-wikidata,true
1258,dish,dish-wd-q1811076,Liver and onions,liver and onions,en,src-wikidata,true
1259,dish,dish-wd-q18111413,Crab jujube,crab jujube,en,src-wikidata,true
1260,dish,dish-wd-q1812421,White Rabbit (candy),white rabbit candy,en,src-wikipedia-en,false
1261,dish,dish-wd-q1812421,White Rabbit Creamy Candy,white rabbit creamy candy,en,src-wikidata,true
1262,dish,dish-wd-q18150258,Crocetta di Caltanissetta,crocetta di caltanissetta,en,src-wikipedia-en,false
1263,dish,dish-wd-q18150258,Crocetta of Caltanissetta,crocetta of caltanissetta,en,src-wikidata,true
1264,dish,dish-wd-q1815839,Pissaladière,pissaladiere,en,src-wikidata,true
1265,dish,dish-wd-q18164838,French onion dip,french onion dip,en,src-wikidata,true
1266,dish,dish-wd-q182339,Turkish delight,turkish delight,en,src-wikidata,true
1267,dish,dish-wd-q1827035,lentil soup,lentil soup,en,src-wikidata,true
1268,dish,dish-wd-q18356332,Seafood pizza,seafood pizza,en,src-wikidata,true
1269,dish,dish-wd-q18357204,omo tuo,omo tuo,en,src-wikidata,true
1270,dish,dish-wd-q18389634,Pukala,pukala,en,src-wikidata,true
1271,dish,dish-wd-q18456540,Big Katsu,big katsu,en,src-wikidata,true
1272,dish,dish-wd-q1853883,ostkaka,ostkaka,en,src-wikidata,true
1273,dish,dish-wd-q18542598,Pizza quattro stagioni,pizza quattro stagioni,en,src-wikidata,true
1274,dish,dish-wd-q1855212,Brussels waffle,brussels waffle,en,src-wikidata,true
1275,dish,dish-wd-q18595468,merveilleux,merveilleux,en,src-wikidata,true
1276,dish,dish-wd-q18595468,Merveilleux (dessert),merveilleux dessert,en,src-wikipedia-en,false
1277,dish,dish-wd-q18638792,Campanile,campanile,en,src-wikidata,true
1278,dish,dish-wd-q18638792,Campanile (cake),campanile cake,en,src-wikipedia-en,false
1279,dish,dish-wd-q1868851,Lomo saltado,lomo saltado,en,src-wikidata,true
1280,dish,dish-wd-q18693799,Finlandia (candy),finlandia candy,en,src-wikidata,true
1281,dish,dish-wd-q18693805,Hopeatoffee,hopeatoffee,en,src-wikidata,true
1282,dish,dish-wd-q18693814,Kiss-Kiss,kiss kiss,en,src-wikidata,true
1283,dish,dish-wd-q187495,baklava,baklava,en,src-wikidata,true
1284,dish,dish-wd-q1886687,Malakoff,malakoff,en,src-wikidata,true
1285,dish,dish-wd-q1886687,Malakoff (food),malakoff food,en,src-wikipedia-en,false
1286,dish,dish-wd-q188788,falafel,falafel,en,src-wikidata,true
1287,dish,dish-wd-q1887892,Maluns,maluns,en,src-wikidata,true
1288,dish,dish-wd-q18883046,Chongqing hot pot,chongqing hot pot,en,src-wikipedia-en,false
1289,dish,dish-wd-q18883046,mala hot pot,mala hot pot,en,src-wikidata,true
1290,dish,dish-wd-q18917789,pampushka,pampushka,en,src-wikidata,true
1291,dish,dish-wd-q18943775,trileçe,trilece,en,src-wikidata,true
1292,dish,dish-wd-q1920415,menemen,menemen,en,src-wikidata,true
1293,dish,dish-wd-q1920415,Menemen (food),menemen food,en,src-wikipedia-en,false
1294,dish,dish-wd-q192892,ayran,ayran,en,src-wikidata,true
1295,dish,dish-wd-q1932441,Mignon,mignon,en,src-wikidata,true
1296,dish,dish-wd-q1932441,Mignon (chocolate egg),mignon chocolate egg,en,src-wikipedia-en,false
1297,dish,dish-wd-q1934690,sea cucumber as food,sea cucumber as food,en,src-wikidata,true
1298,dish,dish-wd-q1934690,Sea cucumbers as food,sea cucumbers as food,en,src-wikipedia-en,false
1299,dish,dish-wd-q1951443,Mr. Tom,mr tom,en,src-wikidata,true
1300,dish,dish-wd-q19573003,kale noodles,kale noodles,en,src-wikidata,true
1301,dish,dish-wd-q19573003,Mie kangkung,mie kangkung,en,src-wikipedia-en,false
1302,dish,dish-wd-q19573431,okra soup,okra soup,en,src-wikidata,true
1303,dish,dish-wd-q1957955,Pretz,pretz,en,src-wikidata,true
1304,dish,dish-wd-q19646375,sate lilit,sate lilit,en,src-wikidata,true
1305,dish,dish-wd-q1967823,spare ribs,spare ribs,en,src-wikidata,true
1306,dish,dish-wd-q19695011,num banhchok,num banhchok,en,src-wikidata,true
1307,dish,dish-wd-q19702102,Shemai,shemai,en,src-wikidata,true
1308,dish,dish-wd-q19711295,Talabaw,talabaw,en,src-wikidata,true
1309,dish,dish-wd-q19712268,Buttered rice,buttered rice,en,src-wikidata,true
1310,dish,dish-wd-q19712268,Pe htaw bhut htamin,pe htaw bhut htamin,en,src-wikipedia-en,false
1311,dish,dish-wd-q19716651,Q19716651,q19716651,en,src-wikidata,true
1312,dish,dish-wd-q19716651,Sang amb ceba,sang amb ceba,en,src-wikipedia-en,false
1313,dish,dish-wd-q19723512,fava,fava,en,src-wikidata,true
1314,dish,dish-wd-q19723512,Fava (Turkish dish),fava turkish dish,en,src-wikipedia-en,false
1315,dish,dish-wd-q19724350,binte biluhuta,binte biluhuta,en,src-wikidata,true
1316,dish,dish-wd-q19725078,dadar gulung,dadar gulung,en,src-wikidata,true
1317,dish,dish-wd-q19727704,keumamah,keumamah,en,src-wikidata,true
1318,dish,dish-wd-q19728050,kue ape,kue ape,en,src-wikidata,true
1319,dish,dish-wd-q19732533,Seblak,seblak,en,src-wikidata,true
1320,dish,dish-wd-q19738539,Mi gomak,mi gomak,en,src-wikidata,true
1321,dish,dish-wd-q19738539,Mie gomak,mie gomak,en,src-wikipedia-en,false
1322,dish,dish-wd-q19738844,Pindang,pindang,en,src-wikidata,true
1323,dish,dish-wd-q19746250,Meuseukat,meuseukat,en,src-wikidata,true
1324,dish,dish-wd-q19746552,Javanese fried rice,javanese fried rice,en,src-wikidata,true
1325,dish,dish-wd-q19747511,roti gambang,roti gambang,en,src-wikidata,true
1326,dish,dish-wd-q19749023,adrem,adrem,en,src-wikidata,true
1327,dish,dish-wd-q19749023,Adrem (snacks),adrem snacks,en,src-wikipedia-en,false
1328,dish,dish-wd-q19838749,düğün çorbası,dugun corbas,en,src-wikidata,true
1329,dish,dish-wd-q19839599,list of apple dishes,list of apple dishes,en,src-wikidata,true
1330,dish,dish-wd-q19851743,Danbing,danbing,en,src-wikidata,true
1331,dish,dish-wd-q19872588,Arroz negro,arroz negro,en,src-wikidata,true
1332,dish,dish-wd-q19872588,Arroz negro (Mexican cuisine),arroz negro mexican cuisine,en,src-wikipedia-en,false
1333,dish,dish-wd-q1988970,kibinai,kibinai,en,src-wikidata,true
1334,dish,dish-wd-q19895414,Chingri malai curry,chingri malai curry,en,src-wikidata,true
1335,dish,dish-wd-q19896348,Shab Deg,shab deg,en,src-wikidata,true
1336,dish,dish-wd-q19898437,Shorshe ilish,shorshe ilish,en,src-wikipedia-en,false
1337,dish,dish-wd-q19898437,sorshe ilish,sorshe ilish,en,src-wikidata,true
1338,dish,dish-wd-q19903564,bolo de arroz,bolo de arroz,en,src-wikidata,true
1339,dish,dish-wd-q19943522,Kalio,kalio,en,src-wikidata,true
1340,dish,dish-wd-q19944109,Kue pukis,kue pukis,en,src-wikipedia-en,false
1341,dish,dish-wd-q19944109,Pukis,pukis,en,src-wikidata,true
1342,dish,dish-wd-q19949631,Aguachile,aguachile,en,src-wikidata,true
1343,dish,dish-wd-q19958198,Ming'oko,ming oko,en,src-wikidata,true
1344,dish,dish-wd-q19958364,Rollò,rollo,en,src-wikidata,true
1345,dish,dish-wd-q20009781,Raviola di ricotta di Caltanissetta,raviola di ricotta di caltanissetta,en,src-wikipedia-en,false
1346,dish,dish-wd-q20009781,raviola di ricotta of Caltanissetta,raviola di ricotta of caltanissetta,en,src-wikidata,true
1347,dish,dish-wd-q20009814,Holy Spina,holy spina,en,src-wikidata,true
1348,dish,dish-wd-q20009814,Holy Spina (sweet),holy spina sweet,en,src-wikipedia-en,false
1349,dish,dish-wd-q20016,fideuà,fideua,en,src-wikidata,true
1350,dish,dish-wd-q20034,lasagna,lasagna,en,src-wikidata,true
1351,dish,dish-wd-q20051,agnolotti,agnolotti,en,src-wikidata,true
1352,dish,dish-wd-q200527,Salisbury steak,salisbury steak,en,src-wikidata,true
1353,dish,dish-wd-q20060232,Mallung,mallung,en,src-wikidata,true
1354,dish,dish-wd-q20065,spätzle,spatzle,en,src-wikidata,true
1355,dish,dish-wd-q20092696,Chocolate salo,chocolate salo,en,src-wikidata,true
1356,dish,dish-wd-q20113734,Ciğer kebabı,ciger kebab,en,src-wikipedia-en,false
1357,dish,dish-wd-q20113734,ciğer kebap,ciger kebap,en,src-wikidata,true
1358,dish,dish-wd-q2023763,Jian dui,jian dui,en,src-wikipedia-en,false
1359,dish,dish-wd-q2023763,Jin deui,jin deui,en,src-wikidata,true
1360,dish,dish-wd-q203886,tzimmes,tzimmes,en,src-wikidata,true
1361,dish,dish-wd-q20423491,Mutabbaq Samak,mutabbaq samak,en,src-wikidata,true
1362,dish,dish-wd-q20427131,Jalangkote,jalangkote,en,src-wikidata,true
1363,dish,dish-wd-q20427541,Sop saudara,sop saudara,en,src-wikidata,true
1364,dish,dish-wd-q2047314,Maror,maror,en,src-wikidata,true
1365,dish,dish-wd-q20508454,Panrkhash,panrkhash,en,src-wikidata,true
1366,dish,dish-wd-q2056399,Pastirma,pastirma,en,src-wikipedia-en,false
1367,dish,dish-wd-q2056399,pastırma,pastrma,en,src-wikidata,true
1368,dish,dish-wd-q205762,goulash,goulash,en,src-wikidata,true
1369,dish,dish-wd-q2060858,Cachupa,cachupa,en,src-wikidata,true
1370,dish,dish-wd-q20639980,Kisses (confectionery),kisses confectionery,en,src-wikidata,true
1371,dish,dish-wd-q206918,moussaka,moussaka,en,src-wikidata,true
1372,dish,dish-wd-q2072130,Broeder,broeder,en,src-wikidata,true
1373,dish,dish-wd-q20726175,Medfouna,medfouna,en,src-wikidata,true
1374,dish,dish-wd-q2080641,café liégeois,cafe liegeois,en,src-wikidata,true
1375,dish,dish-wd-q2082064,Consommé,consomme,en,src-wikidata,true
1376,dish,dish-wd-q20826672,boeber,boeber,en,src-wikidata,true
1377,dish,dish-wd-q2083470,Pfefferpotthast,pfefferpotthast,en,src-wikidata,true
1378,dish,dish-wd-q209304,gado-gado,gado gado,en,src-wikidata,true
1379,dish,dish-wd-q209464,Waldorf salad,waldorf salad,en,src-wikidata,true
1380,dish,dish-wd-q209486,Niçard salad,nicard salad,en,src-wikidata,true
1381,dish,dish-wd-q209486,Salade niçoise,salade nicoise,en,src-wikipedia-en,false
1382,dish,dish-wd-q2095632,sloppy joe,sloppy joe,en,src-wikidata,true
1383,dish,dish-wd-q20984265,Bánh bột chiên,banh bot chien,en,src-wikipedia-en,false
1384,dish,dish-wd-q20984265,bột chiên,bot chien,en,src-wikidata,true
1385,dish,dish-wd-q20987994,sholezard,sholezard,en,src-wikidata,true
1386,dish,dish-wd-q21004069,Relleno Negro,relleno negro,en,src-wikidata,true
1387,dish,dish-wd-q2101181,polbo á feira,polbo a feira,en,src-wikidata,true
1388,dish,dish-wd-q21014439,Kue gapit,kue gapit,en,src-wikidata,true
1389,dish,dish-wd-q2106483,Trachitol,trachitol,en,src-wikidata,true
1390,dish,dish-wd-q21087825,Caluk noodles,caluk noodles,en,src-wikidata,true
1391,dish,dish-wd-q21087825,Mie caluk,mie caluk,en,src-wikipedia-en,false
1392,dish,dish-wd-q21210955,Agnolini,agnolini,en,src-wikidata,true
1393,dish,dish-wd-q21210965,Torta delle rose,torta delle rose,en,src-wikidata,true
1394,dish,dish-wd-q212121,paella,paella,en,src-wikidata,true
1395,dish,dish-wd-q213105,biangbiang noodles,biangbiang noodles,en,src-wikidata,true
1396,dish,dish-wd-q2135193,Natas do Céu,natas do ceu,en,src-wikidata,true
1397,dish,dish-wd-q2138334,ikizukuri,ikizukuri,en,src-wikidata,true
1398,dish,dish-wd-q2142465,crudités,crudites,en,src-wikidata,true
1399,dish,dish-wd-q21424783,Rakott krumpli,rakott krumpli,en,src-wikidata,true
1400,dish,dish-wd-q2142880,rump steak,rump steak,en,src-wikidata,true
1401,dish,dish-wd-q21781581,Peruvian pollada,peruvian pollada,en,src-wikidata,true
1402,dish,dish-wd-q2180951,lekkerbekje,lekkerbekje,en,src-wikidata,true
1403,dish,dish-wd-q2202018,Jengyal bread,jengyal bread,en,src-wikidata,true
1404,dish,dish-wd-q2202018,Zhingyalov hats,zhingyalov hats,en,src-wikipedia-en,false
1405,dish,dish-wd-q2214932,Chiclets,chiclets,en,src-wikidata,true
1406,dish,dish-wd-q2216156,salt potatoes,salt potatoes,en,src-wikidata,true
1407,dish,dish-wd-q22328037,Nyama choma,nyama choma,en,src-wikidata,true
1408,dish,dish-wd-q2234053,moorkop,moorkop,en,src-wikidata,true
1409,dish,dish-wd-q2250736,Struffoli,struffoli,en,src-wikidata,true
1410,dish,dish-wd-q2255703,pork tail,pork tail,en,src-wikidata,true
1411,dish,dish-wd-q2255787,pig head,pig head,en,src-wikidata,true
1412,dish,dish-wd-q2274269,serviettenknödel,serviettenknodel,en,src-wikidata,true
1413,dish,dish-wd-q227658,Zuccotto,zuccotto,en,src-wikidata,true
1414,dish,dish-wd-q227830,kogel mogel,kogel mogel,en,src-wikidata,true
1415,dish,dish-wd-q2286933,Amsterdam ossenworst,amsterdam ossenworst,en,src-wikidata,true
1416,dish,dish-wd-q2286933,Ossenworst,ossenworst,en,src-wikipedia-en,false
1417,dish,dish-wd-q22929120,Tajine Lham-Lahlou,tajine lham lahlou,en,src-wikidata,true
1418,dish,dish-wd-q2293198,Pani câ meusa,pani ca meusa,en,src-wikipedia-en,false
1419,dish,dish-wd-q2293198,Q2293198,q2293198,en,src-wikidata,true
1420,dish,dish-wd-q2294743,Barbajuan,barbajuan,en,src-wikidata,true
1421,dish,dish-wd-q2306706,Spanish fricco,spanish fricco,en,src-wikidata,true
1422,dish,dish-wd-q2307239,custard tart,custard tart,en,src-wikidata,true
1423,dish,dish-wd-q2317875,basbousa,basbousa,en,src-wikidata,true
1424,dish,dish-wd-q2339814,s'more,s more,en,src-wikidata,true
1425,dish,dish-wd-q23461185,organic chocolate,organic chocolate,en,src-wikidata,true
1426,dish,dish-wd-q23461193,raw chocolate,raw chocolate,en,src-wikidata,true
1427,dish,dish-wd-q234646,ramen,ramen,en,src-wikidata,true
1428,dish,dish-wd-q2354397,kecap manis,kecap manis,en,src-wikidata,true
1429,dish,dish-wd-q2354397,Sweet soy sauce,sweet soy sauce,en,src-wikipedia-en,false
1430,dish,dish-wd-q2364865,gazelle ankles,gazelle ankles,en,src-wikidata,true
1431,dish,dish-wd-q2378108,Chanakhi,chanakhi,en,src-wikidata,true
1432,dish,dish-wd-q2386967,Al pastor,al pastor,en,src-wikipedia-en,false
1433,dish,dish-wd-q2386967,Taco al pastor,taco al pastor,en,src-wikidata,true
1434,dish,dish-wd-q23907623,Pate acha,pate acha,en,src-wikidata,true
1435,dish,dish-wd-q2393807,taquito,taquito,en,src-wikidata,true
1436,dish,dish-wd-q2395693,forshmak,forshmak,en,src-wikidata,true
1437,dish,dish-wd-q2402333,Buddha's delight,buddha s delight,en,src-wikidata,true
1438,dish,dish-wd-q24027629,Halal snack pack,halal snack pack,en,src-wikidata,true
1439,dish,dish-wd-q240801,Greek salad,greek salad,en,src-wikidata,true
1440,dish,dish-wd-q2414031,lemper,lemper,en,src-wikidata,true
1441,dish,dish-wd-q2415718,panzanella,panzanella,en,src-wikidata,true
1442,dish,dish-wd-q2425845,sate kambing,sate kambing,en,src-wikidata,true
1443,dish,dish-wd-q2428787,ayam Taliwang,ayam taliwang,en,src-wikidata,true
1444,dish,dish-wd-q2445410,Hyderabadi biryani,hyderabadi biryani,en,src-wikidata,true
1445,dish,dish-wd-q244611,onion ring,onion ring,en,src-wikidata,true
1446,dish,dish-wd-q2446322,knish,knish,en,src-wikidata,true
1447,dish,dish-wd-q2449874,Sultsina,sultsina,en,src-wikidata,true
1448,dish,dish-wd-q2457455,sayur asem,sayur asem,en,src-wikidata,true
1449,dish,dish-wd-q2468860,chè trôi nước,che troi nuoc,en,src-wikidata,true
1450,dish,dish-wd-q2474644,Shakshouka,shakshouka,en,src-wikipedia-en,false
1451,dish,dish-wd-q2474644,shakshuka,shakshuka,en,src-wikidata,true
1452,dish,dish-wd-q2476688,Tanghulu,tanghulu,en,src-wikidata,true
1453,dish,dish-wd-q2478703,Khichdi (dish),khichdi dish,en,src-wikipedia-en,false
1454,dish,dish-wd-q2478703,khichri,khichri,en,src-wikidata,true
1455,dish,dish-wd-q2482979,Pom,pom,en,src-wikidata,true
1456,dish,dish-wd-q2482979,Pom (dish),pom dish,en,src-wikipedia-en,false
1457,dish,dish-wd-q24839104,Apple Bread,apple bread,en,src-wikidata,true
