source,target,edge_type,weight
fam-wd-q135116202,ing-mealdb-268,family_ingredient,0.880
fam-wd-q135116202,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q31352561,ing-mealdb-134,family_ingredient,1.000
fam-wd-q31352561,ing-mealdb-202,family_ingredient,0.880
fam-wd-q31352561,ing-mealdb-91,family_ingredient,0.760
fam-wd-q48724049,ing-mealdb-332,family_ingredient,1.000
fam-wd-q48724049,ing-mealdb-149,family_ingredient,0.880
fam-wd-q48724049,ing-chile-pepper-1c71dc2d,family_ingredient,0.760
fam-wd-q1066260,ing-mealdb-364,family_ingredient,1.000
fam-wd-q1066260,ing-mealdb-149,family_ingredient,0.880
fam-wd-q1066260,ing-stock-10b585aa,family_ingredient,0.760
fam-wd-q1142841,ing-mealdb-296,family_ingredient,1.000
fam-wd-q1142841,ing-mealdb-268,family_ingredient,0.880
fam-wd-q1142841,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q7824333,ing-mealdb-138,family_ingredient,1.000
fam-wd-q7824333,ing-mealdb-440,family_ingredient,0.880
fam-wd-q7824333,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wd-q60738779,ing-mealdb-534,family_ingredient,1.000
fam-wd-q60738779,ing-mealdb-296,family_ingredient,0.880
fam-wd-q60738779,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wd-q7825121,ing-mealdb-296,family_ingredient,1.000
fam-wd-q7825121,ing-mealdb-268,family_ingredient,0.880
fam-wd-q7825121,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q13519276,ing-mealdb-224,family_ingredient,1.000
fam-wd-q13519276,ing-mealdb-365,family_ingredient,0.880
fam-wd-q13519276,ing-mealdb-235,family_ingredient,0.760
fam-wd-q7825801,ing-mealdb-296,family_ingredient,1.000
fam-wd-q7825801,ing-mealdb-268,family_ingredient,0.880
fam-wd-q7825801,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q86674159,ing-mealdb-224,family_ingredient,1.000
fam-wd-q86674159,ing-mealdb-365,family_ingredient,0.880
fam-wd-q86674159,ing-mealdb-235,family_ingredient,0.760
fam-wd-q21210965,ing-mealdb-224,family_ingredient,1.000
fam-wd-q21210965,ing-mealdb-365,family_ingredient,0.880
fam-wd-q21210965,ing-mealdb-235,family_ingredient,0.760
fam-wd-q3280441,ing-corn-3b83d0f7,family_ingredient,1.000
fam-wd-q3280441,ing-beans-0ac956d8,family_ingredient,0.880
fam-wd-q3280441,ing-chile-pepper-1c71dc2d,family_ingredient,0.760
fam-wd-q16230436,ing-mealdb-268,family_ingredient,1.000
fam-wd-q16230436,ing-mealdb-364,family_ingredient,0.880
fam-wd-q16230436,ing-mealdb-149,family_ingredient,0.760
fam-wd-q1760470,ing-mealdb-224,family_ingredient,1.000
fam-wd-q1760470,ing-mealdb-365,family_ingredient,0.880
fam-wd-q1760470,ing-mealdb-235,family_ingredient,0.760
fam-wd-q356690,ing-mealdb-41,family_ingredient,1.000
fam-wd-q356690,ing-wine-d9b224f8,family_ingredient,0.880
fam-wd-q356690,ing-shallot-57e95ac5,family_ingredient,0.760
fam-wd-q63527491,ing-mealdb-224,family_ingredient,1.000
fam-wd-q63527491,ing-mealdb-365,family_ingredient,0.880
fam-wd-q63527491,ing-mealdb-235,family_ingredient,0.760
fam-wd-q978397,ing-mealdb-35,family_ingredient,1.000
fam-wd-q978397,ing-mealdb-201,family_ingredient,0.880
fam-wd-q978397,ing-mealdb-365,family_ingredient,0.760
fam-wd-q1243795,ing-fish-7300011c,family_ingredient,1.000
fam-wd-q1243795,ing-mealdb-197,family_ingredient,0.880
fam-wd-q1243795,ing-mealdb-149,family_ingredient,0.760
fam-wd-q7852883,ing-mealdb-104,family_ingredient,1.000
fam-wd-q7852883,ing-mealdb-148,family_ingredient,0.880
fam-wd-q7852883,ing-mealdb-154,family_ingredient,0.760
fam-wd-q12522818,ing-mealdb-268,family_ingredient,1.000
fam-wd-q12522818,ing-mealdb-364,family_ingredient,0.880
fam-wd-q12522818,ing-mealdb-149,family_ingredient,0.760
fam-wd-q113002647,ing-mealdb-364,family_ingredient,1.000
fam-wd-q113002647,ing-mealdb-149,family_ingredient,0.880
fam-wd-q113002647,ing-stock-10b585aa,family_ingredient,0.760
fam-wd-q845376,ing-mealdb-534,family_ingredient,1.000
fam-wd-q845376,ing-mealdb-296,family_ingredient,0.880
fam-wd-q845376,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wd-q121920223,ing-mealdb-296,family_ingredient,1.000
fam-wd-q121920223,ing-mealdb-268,family_ingredient,0.880
fam-wd-q121920223,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q1352897,ing-mealdb-296,family_ingredient,1.000
fam-wd-q1352897,ing-mealdb-268,family_ingredient,0.880
fam-wd-q1352897,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q2725826,ing-mealdb-104,family_ingredient,1.000
fam-wd-q2725826,ing-mealdb-148,family_ingredient,0.880
fam-wd-q2725826,ing-mealdb-154,family_ingredient,0.760
fam-wd-q5702275,ing-mealdb-137,family_ingredient,1.000
fam-wd-q5702275,ing-mealdb-475,family_ingredient,0.880
fam-wd-q5702275,ing-mealdb-281,family_ingredient,0.760
fam-wd-q7897138,ing-mealdb-104,family_ingredient,1.000
fam-wd-q7897138,ing-mealdb-148,family_ingredient,0.880
fam-wd-q7897138,ing-mealdb-154,family_ingredient,0.760
fam-wd-q11622168,ing-mealdb-296,family_ingredient,1.000
fam-wd-q11622168,ing-mealdb-268,family_ingredient,0.880
fam-wd-q11622168,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q7914788,ing-mealdb-104,family_ingredient,1.000
fam-wd-q7914788,ing-mealdb-148,family_ingredient,0.880
fam-wd-q7914788,ing-mealdb-154,family_ingredient,0.760
fam-wd-q3555157,ing-mealdb-41,family_ingredient,1.000
fam-wd-q3555157,ing-wine-d9b224f8,family_ingredient,0.880
fam-wd-q3555157,ing-shallot-57e95ac5,family_ingredient,0.760
fam-wd-q7919751,ing-mealdb-332,family_ingredient,1.000
fam-wd-q7919751,ing-mealdb-149,family_ingredient,0.880
fam-wd-q7919751,ing-chile-pepper-1c71dc2d,family_ingredient,0.760
fam-wd-q11902383,ing-mealdb-305,family_ingredient,1.000
fam-wd-q11902383,ing-nuts-0d9ef112,family_ingredient,0.880
fam-wd-q11902383,ing-chocolate-153068d0,family_ingredient,0.760
fam-wd-q2548949,ing-mealdb-138,family_ingredient,1.000
fam-wd-q2548949,ing-mealdb-440,family_ingredient,0.880
fam-wd-q2548949,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wd-q1086747,ing-mealdb-483,family_ingredient,1.000
fam-wd-q1086747,ing-mealdb-41,family_ingredient,0.880
fam-wd-q1086747,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wd-q1226651,ing-mealdb-137,family_ingredient,1.000
fam-wd-q1226651,ing-mealdb-41,family_ingredient,0.880
fam-wd-q1226651,ing-mealdb-305,family_ingredient,0.760
fam-wd-q375,ing-mealdb-483,family_ingredient,1.000
fam-wd-q375,ing-mealdb-35,family_ingredient,0.880
fam-wd-q375,ing-mealdb-211,family_ingredient,0.760
fam-wd-q375,ing-mealdb-41,family_ingredient,0.640
fam-wd-q375,ing-wine-d9b224f8,family_ingredient,0.520
fam-wd-q209464,ing-mealdb-224,family_ingredient,1.000
fam-wd-q209464,ing-mealdb-197,family_ingredient,0.880
fam-wd-q209464,ing-mealdb-365,family_ingredient,0.760
fam-wd-q135921159,ing-mealdb-35,family_ingredient,1.000
fam-wd-q135921159,ing-mealdb-201,family_ingredient,0.880
fam-wd-q135921159,ing-mealdb-365,family_ingredient,0.760
fam-wd-q65589417,ing-mealdb-224,family_ingredient,1.000
fam-wd-q65589417,ing-mealdb-197,family_ingredient,0.880
fam-wd-q65589417,ing-mealdb-365,family_ingredient,0.760
fam-wd-q65589417,ing-mealdb-41,family_ingredient,0.640
fam-wd-q65589417,ing-wine-d9b224f8,family_ingredient,0.520
fam-wd-q112339256,ing-mealdb-137,family_ingredient,1.000
fam-wd-q112339256,ing-mealdb-41,family_ingredient,0.880
fam-wd-q112339256,ing-mealdb-305,family_ingredient,0.760
fam-wd-q28455447,ing-mealdb-364,family_ingredient,1.000
fam-wd-q28455447,ing-mealdb-149,family_ingredient,0.880
fam-wd-q28455447,ing-stock-10b585aa,family_ingredient,0.760
fam-wd-q7995577,ing-fish-7300011c,family_ingredient,1.000
fam-wd-q7995577,ing-mealdb-197,family_ingredient,0.880
fam-wd-q7995577,ing-mealdb-149,family_ingredient,0.760
fam-wd-q104858815,ing-mealdb-137,family_ingredient,1.000
fam-wd-q104858815,ing-mealdb-483,family_ingredient,0.880
fam-wd-q104858815,ing-mealdb-305,family_ingredient,0.760
fam-wd-q1812421,ing-mealdb-305,family_ingredient,1.000
fam-wd-q1812421,ing-nuts-0d9ef112,family_ingredient,0.880
fam-wd-q1812421,ing-chocolate-153068d0,family_ingredient,0.760
fam-wd-q6497852,ing-mealdb-137,family_ingredient,1.000
fam-wd-q6497852,ing-mealdb-223,family_ingredient,0.880
fam-wd-q6497852,ing-mealdb-483,family_ingredient,0.760
fam-wd-q135921173,ing-mealdb-268,family_ingredient,1.000
fam-wd-q135921173,ing-mealdb-364,family_ingredient,0.880
fam-wd-q135921173,ing-mealdb-149,family_ingredient,0.760
fam-wd-q135927675,ing-mealdb-268,family_ingredient,1.000
fam-wd-q135927675,ing-mealdb-364,family_ingredient,0.880
fam-wd-q135927675,ing-mealdb-149,family_ingredient,0.760
fam-wd-q8031737,ing-mealdb-137,family_ingredient,1.000
fam-wd-q8031737,ing-mealdb-475,family_ingredient,0.880
fam-wd-q8031737,ing-mealdb-281,family_ingredient,0.760
fam-wd-q113070599,ing-mealdb-364,family_ingredient,1.000
fam-wd-q113070599,ing-mealdb-149,family_ingredient,0.880
fam-wd-q113070599,ing-stock-10b585aa,family_ingredient,0.760
fam-wd-q17048447,ing-mealdb-268,family_ingredient,1.000
fam-wd-q17048447,ing-mealdb-364,family_ingredient,0.880
fam-wd-q17048447,ing-mealdb-149,family_ingredient,0.760
fam-wd-q8053692,ing-fish-7300011c,family_ingredient,1.000
fam-wd-q8053692,ing-mealdb-197,family_ingredient,0.880
fam-wd-q8053692,ing-mealdb-149,family_ingredient,0.760
fam-wd-q860170,ing-mealdb-268,family_ingredient,1.000
fam-wd-q860170,ing-mealdb-364,family_ingredient,0.880
fam-wd-q860170,ing-mealdb-149,family_ingredient,0.760
fam-wd-q136701,ing-mealdb-224,family_ingredient,1.000
fam-wd-q136701,ing-mealdb-365,family_ingredient,0.880
fam-wd-q136701,ing-mealdb-235,family_ingredient,0.760
fam-wd-q8066663,ing-mealdb-104,family_ingredient,1.000
fam-wd-q8066663,ing-mealdb-148,family_ingredient,0.880
fam-wd-q8066663,ing-mealdb-154,family_ingredient,0.760
fam-wd-q4024125,ing-mealdb-224,family_ingredient,1.000
fam-wd-q4024125,ing-mealdb-365,family_ingredient,0.880
fam-wd-q4024125,ing-mealdb-235,family_ingredient,0.760
fam-wd-q2625025,ing-mealdb-296,family_ingredient,1.000
fam-wd-q2625025,ing-mealdb-268,family_ingredient,0.880
fam-wd-q2625025,ing-seaweed-23656875,family_ingredient,0.760
fam-wd-q227658,ing-mealdb-224,family_ingredient,1.000
fam-wd-q227658,ing-mealdb-365,family_ingredient,0.880
fam-wd-q227658,ing-mealdb-235,family_ingredient,0.760
fam-bread-9a677c44,ing-mealdb-35,family_ingredient,1.000
fam-bread-9a677c44,ing-mealdb-201,family_ingredient,0.880
fam-bread-9a677c44,ing-mealdb-365,family_ingredient,0.760
fam-submarine-sandwich-5ea61a55,ing-mealdb-35,family_ingredient,1.000
fam-submarine-sandwich-5ea61a55,ing-mealdb-201,family_ingredient,0.880
fam-submarine-sandwich-5ea61a55,ing-mealdb-365,family_ingredient,0.760
fam-open-faced-sandwich-3a9301e2,ing-mealdb-35,family_ingredient,1.000
fam-open-faced-sandwich-3a9301e2,ing-mealdb-201,family_ingredient,0.880
fam-open-faced-sandwich-3a9301e2,ing-mealdb-365,family_ingredient,0.760
fam-pocket-sandwich-b5b1a0bd,ing-mealdb-35,family_ingredient,1.000
fam-pocket-sandwich-b5b1a0bd,ing-mealdb-201,family_ingredient,0.880
fam-pocket-sandwich-b5b1a0bd,ing-mealdb-365,family_ingredient,0.760
fam-eggs-benedict-1ff8b422,ing-mealdb-35,family_ingredient,1.000
fam-eggs-benedict-1ff8b422,ing-mealdb-201,family_ingredient,0.880
fam-eggs-benedict-1ff8b422,ing-mealdb-365,family_ingredient,0.760
fam-hot-dog-variations-76dcdf87,ing-mealdb-35,family_ingredient,1.000
fam-hot-dog-variations-76dcdf87,ing-mealdb-201,family_ingredient,0.880
fam-hot-dog-variations-76dcdf87,ing-mealdb-365,family_ingredient,0.760
fam-sandwich-bread-85ee8a27,ing-mealdb-35,family_ingredient,1.000
fam-sandwich-bread-85ee8a27,ing-mealdb-201,family_ingredient,0.880
fam-sandwich-bread-85ee8a27,ing-mealdb-365,family_ingredient,0.760
fam-soup-and-sandwich-52904de2,ing-mealdb-35,family_ingredient,1.000
fam-soup-and-sandwich-52904de2,ing-mealdb-201,family_ingredient,0.880
fam-soup-and-sandwich-52904de2,ing-mealdb-365,family_ingredient,0.760
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,ing-pasta-117df6be,family_ingredient,1.000
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,ing-mealdb-224,family_ingredient,0.880
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,ing-mealdb-60,family_ingredient,0.760
fam-italian-wine-8135bfbd,ing-pasta-117df6be,family_ingredient,1.000
fam-italian-wine-8135bfbd,ing-mealdb-224,family_ingredient,0.880
fam-italian-wine-8135bfbd,ing-mealdb-60,family_ingredient,0.760
fam-beer-in-italy-8743579c,ing-pasta-117df6be,family_ingredient,1.000
fam-beer-in-italy-8743579c,ing-mealdb-224,family_ingredient,0.880
fam-beer-in-italy-8743579c,ing-mealdb-60,family_ingredient,0.760
fam-osteria-705f7b4b,ing-pasta-117df6be,family_ingredient,1.000
fam-osteria-705f7b4b,ing-mealdb-224,family_ingredient,0.880
fam-osteria-705f7b4b,ing-mealdb-60,family_ingredient,0.760
fam-trattoria-35c8bed9,ing-pasta-117df6be,family_ingredient,1.000
fam-trattoria-35c8bed9,ing-mealdb-224,family_ingredient,0.880
fam-trattoria-35c8bed9,ing-mealdb-60,family_ingredient,0.760
fam-enoteca-96a49565,ing-pasta-117df6be,family_ingredient,1.000
fam-enoteca-96a49565,ing-mealdb-224,family_ingredient,0.880
fam-enoteca-96a49565,ing-mealdb-60,family_ingredient,0.760
fam-sagra-festival-7d09c078,ing-pasta-117df6be,family_ingredient,1.000
fam-sagra-festival-7d09c078,ing-mealdb-224,family_ingredient,0.880
fam-sagra-festival-7d09c078,ing-mealdb-60,family_ingredient,0.760
fam-italian-meal-structure-18f6c0fd,ing-pasta-117df6be,family_ingredient,1.000
fam-italian-meal-structure-18f6c0fd,ing-mealdb-224,family_ingredient,0.880
fam-italian-meal-structure-18f6c0fd,ing-mealdb-60,family_ingredient,0.760
fam-banmian-89ef2ecd,ing-mealdb-534,family_ingredient,1.000
fam-banmian-89ef2ecd,ing-mealdb-296,family_ingredient,0.880
fam-banmian-89ef2ecd,ing-green-onion-b2d12481,family_ingredient,0.760
fam-beef-noodle-soup-4dcd1b76,ing-mealdb-534,family_ingredient,1.000
fam-beef-noodle-soup-4dcd1b76,ing-mealdb-296,family_ingredient,0.880
fam-beef-noodle-soup-4dcd1b76,ing-green-onion-b2d12481,family_ingredient,0.760
fam-cart-noodle-68dca97c,ing-mealdb-534,family_ingredient,1.000
fam-cart-noodle-68dca97c,ing-mealdb-296,family_ingredient,0.880
fam-cart-noodle-68dca97c,ing-green-onion-b2d12481,family_ingredient,0.760
fam-chongqing-noodles-22010713,ing-mealdb-534,family_ingredient,1.000
fam-chongqing-noodles-22010713,ing-mealdb-296,family_ingredient,0.880
fam-chongqing-noodles-22010713,ing-green-onion-b2d12481,family_ingredient,0.760
fam-kuanfen-noodles-b76d80e5,ing-mealdb-534,family_ingredient,1.000
fam-kuanfen-noodles-b76d80e5,ing-mealdb-296,family_ingredient,0.880
fam-kuanfen-noodles-b76d80e5,ing-green-onion-b2d12481,family_ingredient,0.760
fam-dan-zai-noodles-ca2e9b85,ing-mealdb-534,family_ingredient,1.000
fam-dan-zai-noodles-ca2e9b85,ing-mealdb-296,family_ingredient,0.880
fam-dan-zai-noodles-ca2e9b85,ing-green-onion-b2d12481,family_ingredient,0.760
fam-dandan-noodles-1697cf2d,ing-mealdb-534,family_ingredient,1.000
fam-dandan-noodles-1697cf2d,ing-mealdb-296,family_ingredient,0.880
fam-dandan-noodles-1697cf2d,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hokkien-mee-2e6d199a,ing-mealdb-534,family_ingredient,1.000
fam-hokkien-mee-2e6d199a,ing-mealdb-296,family_ingredient,0.880
fam-hokkien-mee-2e6d199a,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hot-and-sour-noodles-ec5fccc5,ing-mealdb-534,family_ingredient,1.000
fam-hot-and-sour-noodles-ec5fccc5,ing-mealdb-296,family_ingredient,0.880
fam-hot-and-sour-noodles-ec5fccc5,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hot-dry-noodles-4344c226,ing-mealdb-534,family_ingredient,1.000
fam-hot-dry-noodles-4344c226,ing-mealdb-296,family_ingredient,0.880
fam-hot-dry-noodles-4344c226,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hui-mian-796b70f6,ing-mealdb-534,family_ingredient,1.000
fam-hui-mian-796b70f6,ing-mealdb-296,family_ingredient,0.880
fam-hui-mian-796b70f6,ing-green-onion-b2d12481,family_ingredient,0.760
fam-jiangshui-noodles-8e3aa880,ing-mealdb-534,family_ingredient,1.000
fam-jiangshui-noodles-8e3aa880,ing-mealdb-296,family_ingredient,0.880
fam-jiangshui-noodles-8e3aa880,ing-green-onion-b2d12481,family_ingredient,0.760
fam-lanzhou-beef-noodle-soup-668c941c,ing-mealdb-534,family_ingredient,1.000
fam-lanzhou-beef-noodle-soup-668c941c,ing-mealdb-296,family_ingredient,0.880
fam-lanzhou-beef-noodle-soup-668c941c,ing-green-onion-b2d12481,family_ingredient,0.760
fam-liangpi-6f660477,ing-mealdb-534,family_ingredient,1.000
fam-liangpi-6f660477,ing-mealdb-296,family_ingredient,0.880
fam-liangpi-6f660477,ing-green-onion-b2d12481,family_ingredient,0.760
fam-luosifen-73f10469,ing-mealdb-534,family_ingredient,1.000
fam-luosifen-73f10469,ing-mealdb-296,family_ingredient,0.880
fam-luosifen-73f10469,ing-green-onion-b2d12481,family_ingredient,0.760
fam-mee-pok-f55a6d9a,ing-mealdb-534,family_ingredient,1.000
fam-mee-pok-f55a6d9a,ing-mealdb-296,family_ingredient,0.880
fam-mee-pok-f55a6d9a,ing-green-onion-b2d12481,family_ingredient,0.760
fam-millinge-3b66325a,ing-mealdb-534,family_ingredient,1.000
fam-millinge-3b66325a,ing-mealdb-296,family_ingredient,0.880
fam-millinge-3b66325a,ing-green-onion-b2d12481,family_ingredient,0.760
fam-misua-5bd394ac,ing-mealdb-534,family_ingredient,1.000
fam-misua-5bd394ac,ing-mealdb-296,family_ingredient,0.880
fam-misua-5bd394ac,ing-green-onion-b2d12481,family_ingredient,0.760
fam-noodles-with-tomato-egg-sauce-c9b214fc,ing-mealdb-534,family_ingredient,1.000
fam-noodles-with-tomato-egg-sauce-c9b214fc,ing-mealdb-296,family_ingredient,0.880
fam-noodles-with-tomato-egg-sauce-c9b214fc,ing-green-onion-b2d12481,family_ingredient,0.760
fam-satay-bee-hoon-2b13daee,ing-mealdb-534,family_ingredient,1.000
fam-satay-bee-hoon-2b13daee,ing-mealdb-296,family_ingredient,0.880
fam-satay-bee-hoon-2b13daee,ing-green-onion-b2d12481,family_ingredient,0.760
fam-shanghai-fried-noodles-54307b4e,ing-mealdb-534,family_ingredient,1.000
fam-shanghai-fried-noodles-54307b4e,ing-mealdb-296,family_ingredient,0.880
fam-shanghai-fried-noodles-54307b4e,ing-green-onion-b2d12481,family_ingredient,0.760
fam-suan-la-fen-6bb3c793,ing-mealdb-534,family_ingredient,1.000
fam-suan-la-fen-6bb3c793,ing-mealdb-296,family_ingredient,0.880
fam-suan-la-fen-6bb3c793,ing-green-onion-b2d12481,family_ingredient,0.760
fam-wonton-noodles-4872c2ba,ing-mealdb-534,family_ingredient,1.000
fam-wonton-noodles-4872c2ba,ing-mealdb-296,family_ingredient,0.880
fam-wonton-noodles-4872c2ba,ing-green-onion-b2d12481,family_ingredient,0.760
fam-yuntunmian-b8050086,ing-mealdb-534,family_ingredient,1.000
fam-yuntunmian-b8050086,ing-mealdb-296,family_ingredient,0.880
fam-yuntunmian-b8050086,ing-green-onion-b2d12481,family_ingredient,0.760
fam-zhajiangmian-1bb244b2,ing-mealdb-534,family_ingredient,1.000
fam-zhajiangmian-1bb244b2,ing-mealdb-296,family_ingredient,0.880
fam-zhajiangmian-1bb244b2,ing-green-onion-b2d12481,family_ingredient,0.760
fam-beef-chow-fun-f771c626,ing-mealdb-534,family_ingredient,1.000
fam-beef-chow-fun-f771c626,ing-mealdb-296,family_ingredient,0.880
fam-beef-chow-fun-f771c626,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hiyashi-chuka-854c6ffe,ing-mealdb-534,family_ingredient,1.000
fam-hiyashi-chuka-854c6ffe,ing-mealdb-296,family_ingredient,0.880
fam-hiyashi-chuka-854c6ffe,ing-green-onion-b2d12481,family_ingredient,0.760
fam-hoto-ebad0744,ing-mealdb-534,family_ingredient,1.000
fam-hoto-ebad0744,ing-mealdb-296,family_ingredient,0.880
fam-hoto-ebad0744,ing-green-onion-b2d12481,family_ingredient,0.760
fam-tsukemen-9f7293c7,ing-mealdb-534,family_ingredient,1.000
fam-tsukemen-9f7293c7,ing-mealdb-296,family_ingredient,0.880
fam-tsukemen-9f7293c7,ing-green-onion-b2d12481,family_ingredient,0.760
fam-sara-udon-58e4fd32,ing-mealdb-534,family_ingredient,1.000
fam-sara-udon-58e4fd32,ing-mealdb-296,family_ingredient,0.880
fam-sara-udon-58e4fd32,ing-green-onion-b2d12481,family_ingredient,0.760
fam-tensoba-7e3659f3,ing-mealdb-534,family_ingredient,1.000
fam-tensoba-7e3659f3,ing-mealdb-296,family_ingredient,0.880
fam-tensoba-7e3659f3,ing-green-onion-b2d12481,family_ingredient,0.760
fam-toshikoshi-soba-70e1c16e,ing-mealdb-534,family_ingredient,1.000
fam-toshikoshi-soba-70e1c16e,ing-mealdb-296,family_ingredient,0.880
fam-toshikoshi-soba-70e1c16e,ing-green-onion-b2d12481,family_ingredient,0.760
fam-somen-9f223db6,ing-mealdb-534,family_ingredient,1.000
fam-somen-9f223db6,ing-mealdb-296,family_ingredient,0.880
fam-somen-9f223db6,ing-green-onion-b2d12481,family_ingredient,0.760
fam-udon-3611d9f6,ing-mealdb-534,family_ingredient,1.000
fam-udon-3611d9f6,ing-mealdb-296,family_ingredient,0.880
fam-udon-3611d9f6,ing-green-onion-b2d12481,family_ingredient,0.760
fam-yaki-udon-1c423a9d,ing-mealdb-534,family_ingredient,1.000
fam-yaki-udon-1c423a9d,ing-mealdb-296,family_ingredient,0.880
fam-yaki-udon-1c423a9d,ing-green-onion-b2d12481,family_ingredient,0.760
fam-yakisoba-b94c7fcd,ing-mealdb-534,family_ingredient,1.000
fam-yakisoba-b94c7fcd,ing-mealdb-296,family_ingredient,0.880
fam-yakisoba-b94c7fcd,ing-green-onion-b2d12481,family_ingredient,0.760
fam-otaru-ankake-yakisoba-b0790673,ing-mealdb-534,family_ingredient,1.000
fam-otaru-ankake-yakisoba-b0790673,ing-mealdb-296,family_ingredient,0.880
fam-otaru-ankake-yakisoba-b0790673,ing-green-onion-b2d12481,family_ingredient,0.760
fam-janchi-guksu-bef84fe7,ing-mealdb-534,family_ingredient,1.000
fam-janchi-guksu-bef84fe7,ing-mealdb-296,family_ingredient,0.880
fam-janchi-guksu-bef84fe7,ing-green-onion-b2d12481,family_ingredient,0.760
fam-jatguksu-e1824712,ing-mealdb-534,family_ingredient,1.000
fam-jatguksu-e1824712,ing-mealdb-296,family_ingredient,0.880
fam-jatguksu-e1824712,ing-green-onion-b2d12481,family_ingredient,0.760
fam-jjamppong-17850d33,ing-mealdb-534,family_ingredient,1.000
fam-jjamppong-17850d33,ing-mealdb-296,family_ingredient,0.880
fam-jjamppong-17850d33,ing-green-onion-b2d12481,family_ingredient,0.760
fam-jjolmyeon-8fec4d44,ing-mealdb-534,family_ingredient,1.000
fam-jjolmyeon-8fec4d44,ing-mealdb-296,family_ingredient,0.880
fam-jjolmyeon-8fec4d44,ing-green-onion-b2d12481,family_ingredient,0.760
fam-kalguksu-6f228227,ing-mealdb-534,family_ingredient,1.000
fam-kalguksu-6f228227,ing-mealdb-296,family_ingredient,0.880
fam-kalguksu-6f228227,ing-green-onion-b2d12481,family_ingredient,0.760
fam-kongguksu-aa26cf67,ing-mealdb-534,family_ingredient,1.000
fam-kongguksu-aa26cf67,ing-mealdb-296,family_ingredient,0.880
fam-kongguksu-aa26cf67,ing-green-onion-b2d12481,family_ingredient,0.760
fam-makguksu-1d316c89,ing-mealdb-534,family_ingredient,1.000
fam-makguksu-1d316c89,ing-mealdb-296,family_ingredient,0.880
fam-makguksu-1d316c89,ing-green-onion-b2d12481,family_ingredient,0.760
fam-milmyeon-98ed1e5c,ing-mealdb-534,family_ingredient,1.000
fam-milmyeon-98ed1e5c,ing-mealdb-296,family_ingredient,0.880
fam-milmyeon-98ed1e5c,ing-green-onion-b2d12481,family_ingredient,0.760
fam-naengmyeon-6eda9ef1,ing-mealdb-534,family_ingredient,1.000
fam-naengmyeon-6eda9ef1,ing-mealdb-296,family_ingredient,0.880
fam-naengmyeon-6eda9ef1,ing-green-onion-b2d12481,family_ingredient,0.760
fam-tsuivan-54e1ddf7,ing-mealdb-534,family_ingredient,1.000
fam-tsuivan-54e1ddf7,ing-mealdb-296,family_ingredient,0.880
fam-tsuivan-54e1ddf7,ing-green-onion-b2d12481,family_ingredient,0.760
fam-cellophane-noodles-13530355,ing-mealdb-534,family_ingredient,1.000
fam-cellophane-noodles-13530355,ing-mealdb-296,family_ingredient,0.880
fam-cellophane-noodles-13530355,ing-green-onion-b2d12481,family_ingredient,0.760
fam-a-gei-8ff097d0,ing-mealdb-534,family_ingredient,1.000
fam-a-gei-8ff097d0,ing-mealdb-296,family_ingredient,0.880
fam-a-gei-8ff097d0,ing-green-onion-b2d12481,family_ingredient,0.760
fam-eel-noodles-86f4c300,ing-mealdb-534,family_ingredient,1.000
fam-eel-noodles-86f4c300,ing-mealdb-296,family_ingredient,0.880
fam-eel-noodles-86f4c300,ing-green-onion-b2d12481,family_ingredient,0.760
fam-nabeyaki-egg-noodles-b836412d,ing-mealdb-534,family_ingredient,1.000
fam-nabeyaki-egg-noodles-b836412d,ing-mealdb-296,family_ingredient,0.880
fam-nabeyaki-egg-noodles-b836412d,ing-green-onion-b2d12481,family_ingredient,0.760
fam-neritic-squid-rice-noodles-1c6803d2,ing-mealdb-534,family_ingredient,1.000
fam-neritic-squid-rice-noodles-1c6803d2,ing-mealdb-296,family_ingredient,0.880
fam-neritic-squid-rice-noodles-1c6803d2,ing-green-onion-b2d12481,family_ingredient,0.760
fam-oyster-vermicelli-056b5546,ing-mealdb-534,family_ingredient,1.000
fam-oyster-vermicelli-056b5546,ing-mealdb-296,family_ingredient,0.880
fam-oyster-vermicelli-056b5546,ing-green-onion-b2d12481,family_ingredient,0.760
fam-pumpkin-rice-vermicelli-fad7ec9e,ing-mealdb-534,family_ingredient,1.000
