dish_family_id,technique_id,role,is_core,weight
fam-wd-q3905790,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3905790,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3389336,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q3389336,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3389336,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3905837,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3905837,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3905837,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q108327562,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q108327562,tec-proof-24fa378d,core,true,0.850
fam-wd-q108327562,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q500724,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q500724,tec-proof-24fa378d,core,true,0.850
fam-wd-q500724,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q500724,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q91908928,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q91908928,tec-proof-24fa378d,core,true,0.850
fam-wd-q91908928,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q91908928,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q18542598,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q18542598,tec-proof-24fa378d,core,true,0.850
fam-wd-q18542598,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q18542598,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q86665833,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q86665833,tec-proof-24fa378d,core,true,0.850
fam-wd-q86665833,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q65077962,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q65077962,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q65077962,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7200291,tec-whisk-297ea626,core,true,1.000
fam-wd-q7200291,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q7200291,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q136700752,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q136700752,tec-braise-4a3832ff,core,true,0.850
fam-wd-q136700752,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q7228884,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q7228884,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q7228884,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q115801972,tec-laminate-ca13220f,core,true,1.000
fam-wd-q115801972,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q115801972,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q152981,tec-whisk-297ea626,core,true,1.000
fam-wd-q152981,tec-griddle-717e3046,core,true,0.850
fam-wd-q152981,tec-fold-3d6b3a9d,supporting,false,0.700
fam-wd-q152964,tec-chop-1d857e6f,core,true,1.000
fam-wd-q152964,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q152964,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q116150719,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q116150719,tec-braise-4a3832ff,core,true,0.850
fam-wd-q116150719,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q1957955,tec-steam-3f9d1489,core,true,1.000
fam-wd-q1957955,tec-grill-7732deea,core,true,0.850
fam-wd-q1957955,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q28154814,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q28154814,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q28154814,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q16773140,tec-whisk-297ea626,core,true,1.000
fam-wd-q16773140,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q16773140,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q130513962,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q130513962,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q130513962,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q16566432,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q16566432,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q16566432,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q2293198,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q2293198,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q2293198,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3499431,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3499431,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3499431,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q106977722,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q106977722,tec-braise-4a3832ff,core,true,0.850
fam-wd-q106977722,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q865325,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q865325,tec-roll-82a127e4,core,true,0.850
fam-wd-q865325,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q865325,tec-toast-spices-1bf6f315,supporting,false,0.550
fam-wd-q5571808,tec-braise-4a3832ff,core,true,0.850
fam-wd-q5571808,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-wd-q5571808,tec-sweat-aromatics-593b919d,supporting,false,0.550
fam-wd-q7285800,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q7285800,tec-braise-4a3832ff,core,true,0.850
fam-wd-q7285800,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q234646,tec-boil-29213ba5,core,true,1.000
fam-wd-q234646,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q234646,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7296297,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q7296297,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q7296297,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q20009781,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q20009781,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q20009781,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3420363,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q3420363,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3420363,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q23461193,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q23461193,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q489703,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q489703,tec-steam-3f9d1489,core,true,0.850
fam-wd-q489703,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q1721014,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q1721014,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q1721014,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q1284887,tec-whisk-297ea626,core,true,1.000
fam-wd-q1284887,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q1284887,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q596215,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q596215,tec-braise-4a3832ff,core,true,0.850
fam-wd-q596215,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q1559248,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q1559248,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q1559248,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7323065,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7323065,tec-steam-3f9d1489,core,true,0.850
fam-wd-q7323065,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q7446149,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7446149,tec-steam-3f9d1489,core,true,0.850
fam-wd-q7446149,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q4201329,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q4201329,tec-steam-3f9d1489,core,true,0.850
fam-wd-q4201329,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q95433527,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q95433527,tec-steam-3f9d1489,core,true,0.850
fam-wd-q95433527,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q138782002,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q138782002,tec-steam-3f9d1489,core,true,0.850
fam-wd-q138782002,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q16672930,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q16672930,tec-braise-4a3832ff,core,true,0.850
fam-wd-q16672930,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q860465,tec-sear-e8cebaee,core,true,1.000
fam-wd-q860465,tec-braise-4a3832ff,core,true,0.850
fam-wd-q860465,tec-rest-after-cooking-b2985e35,supporting,false,0.700
fam-wd-q5364840,tec-steam-3f9d1489,core,true,1.000
fam-wd-q5364840,tec-grill-7732deea,core,true,0.850
fam-wd-q5364840,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q19958364,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q19958364,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q19958364,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3349224,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q3349224,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q3349224,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q16307825,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q16307825,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q356346,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q356346,tec-puree-c8c7256b,core,true,0.850
fam-wd-q356346,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q10659978,tec-whisk-297ea626,core,true,1.000
fam-wd-q10659978,tec-griddle-717e3046,core,true,0.850
fam-wd-q10659978,tec-fold-3d6b3a9d,supporting,false,0.700
fam-wd-q1244010,tec-grill-7732deea,core,true,1.000
fam-wd-q1244010,tec-roast-72d2c26d,core,true,0.850
fam-wd-q1244010,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q7403148,tec-steam-3f9d1489,core,true,1.000
fam-wd-q7403148,tec-grill-7732deea,core,true,0.850
fam-wd-q7403148,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q55632427,tec-grill-7732deea,core,true,1.000
fam-wd-q55632427,tec-poach-37fe693c,core,true,0.850
fam-wd-q55632427,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q491517,tec-laminate-ca13220f,core,true,1.000
fam-wd-q491517,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q491517,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q11249372,tec-boil-29213ba5,core,true,1.000
fam-wd-q11249372,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q11249372,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q1117173,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q1117173,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q1117173,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3950519,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3950519,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3950519,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q60750699,tec-laminate-ca13220f,core,true,1.000
fam-wd-q60750699,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q60750699,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q119541430,tec-marinate-859deca1,core,true,1.000
fam-wd-q119541430,tec-grill-7732deea,core,true,0.850
fam-wd-q119541430,tec-baste-10f9f578,supporting,false,0.700
fam-wd-q2896374,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q2896374,tec-puree-c8c7256b,core,true,0.850
fam-wd-q2896374,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q18356332,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q18356332,tec-proof-24fa378d,core,true,0.850
fam-wd-q18356332,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q18356332,tec-coat-pasta-0f9ce17f,supporting,false,0.550
fam-wd-q3953541,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3953541,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3953541,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7457147,tec-chop-1d857e6f,core,true,1.000
fam-wd-q7457147,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q7457147,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q19896348,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q19896348,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q19896348,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q2474644,tec-whisk-297ea626,core,true,1.000
fam-wd-q2474644,tec-saute-5227b5cc,core,true,0.850
fam-wd-q2474644,tec-set-custard-84144438,supporting,false,0.700
fam-wd-q7489821,tec-reduce-d97bb11e,core,true,1.000
fam-wd-q7489821,tec-pickle-62549dfa,core,true,0.850
fam-wd-q7489821,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q55700816,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q55700816,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q5360985,tec-steam-3f9d1489,core,true,1.000
fam-wd-q5360985,tec-grill-7732deea,core,true,0.850
fam-wd-q5360985,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q7498930,tec-steam-3f9d1489,core,true,1.000
fam-wd-q7498930,tec-grill-7732deea,core,true,0.850
fam-wd-q7498930,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q11269155,tec-steam-3f9d1489,core,true,1.000
fam-wd-q11269155,tec-grill-7732deea,core,true,0.850
fam-wd-q11269155,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q7504010,tec-grill-7732deea,core,true,1.000
fam-wd-q7504010,tec-poach-37fe693c,core,true,0.850
fam-wd-q7504010,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q7504007,tec-grill-7732deea,core,true,1.000
fam-wd-q7504007,tec-poach-37fe693c,core,true,0.850
fam-wd-q7504007,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q9696648,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q9696648,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q9696648,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q2901547,tec-shape-dumplings-6a83e3ad,core,true,1.000
fam-wd-q2901547,tec-steam-3f9d1489,core,true,0.850
fam-wd-q2901547,tec-seal-dumplings-059b8850,supporting,false,0.700
fam-wd-q7522199,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7522199,tec-steam-3f9d1489,core,true,0.850
fam-wd-q7522199,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q1753265,tec-grill-7732deea,core,true,1.000
fam-wd-q1753265,tec-roast-72d2c26d,core,true,0.850
fam-wd-q1753265,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q54952474,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q54952474,tec-roll-82a127e4,core,true,0.850
fam-wd-q54952474,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q113114616,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q113114616,tec-puree-c8c7256b,core,true,0.850
fam-wd-q113114616,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7548366,tec-chop-1d857e6f,core,true,1.000
fam-wd-q7548366,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q7548366,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q2635144,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q2635144,tec-puree-c8c7256b,core,true,0.850
fam-wd-q2635144,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q107304811,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q107304811,tec-puree-c8c7256b,core,true,0.850
fam-wd-q107304811,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7565043,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q7565043,tec-puree-c8c7256b,core,true,0.850
fam-wd-q7565043,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q703313,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q703313,tec-puree-c8c7256b,core,true,0.850
fam-wd-q703313,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q3965857,tec-boil-29213ba5,core,true,1.000
fam-wd-q3965857,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q3965857,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q1236601,tec-boil-29213ba5,core,true,1.000
fam-wd-q1236601,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q1236601,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q12709593,tec-boil-29213ba5,core,true,1.000
fam-wd-q12709593,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q12709593,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q17119279,tec-boil-29213ba5,core,true,1.000
fam-wd-q17119279,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q17119279,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q7572829,tec-boil-29213ba5,core,true,1.000
fam-wd-q7572829,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q7572829,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q7573059,tec-grill-7732deea,core,true,1.000
fam-wd-q7573059,tec-roast-72d2c26d,core,true,0.850
fam-wd-q7573059,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q20065,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q20065,tec-braise-4a3832ff,core,true,0.850
fam-wd-q20065,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q132775271,tec-form-patties-e37967de,core,true,1.000
fam-wd-q132775271,tec-grill-7732deea,core,true,0.850
fam-wd-q132775271,tec-rest-after-cooking-b2985e35,supporting,false,0.700
fam-wd-q16847884,tec-griddle-717e3046,core,true,1.000
fam-wd-q16847884,tec-toast-033b5dd6,supporting,false,0.700
fam-wd-q12219244,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q12219244,tec-puree-c8c7256b,core,true,0.850
fam-wd-q12219244,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q749593,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q749593,tec-braise-4a3832ff,core,true,0.850
fam-wd-q749593,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q30682135,tec-braise-4a3832ff,core,true,0.850
fam-wd-q30682135,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-wd-q3051500,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q3051500,tec-steam-3f9d1489,core,true,0.850
fam-wd-q3051500,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q3075310,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q3075310,tec-puree-c8c7256b,core,true,0.850
fam-wd-q3075310,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q15042119,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q15042119,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q15042119,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q12884882,tec-grill-7732deea,core,true,1.000
fam-wd-q12884882,tec-roast-72d2c26d,core,true,0.850
fam-wd-q12884882,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q131819894,tec-boil-29213ba5,core,true,1.000
fam-wd-q131819894,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q131819894,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q7623197,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q7623197,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q2250736,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q2250736,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q2250736,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q61074537,tec-roll-82a127e4,core,true,0.850
fam-wd-q61074537,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q702104,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q702104,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q702104,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q13025915,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q13025915,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q3976730,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3976730,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3976730,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q104844158,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q104844158,tec-roll-82a127e4,core,true,0.850
fam-wd-q104844158,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q7648934,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q7648934,tec-proof-24fa378d,core,true,0.850
fam-wd-q7648934,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q7655664,tec-bake-6c2c6bda,core,true,0.850
fam-wd-q7655664,tec-gratin-fe263c69,supporting,false,0.700
fam-wd-q712031,tec-boil-29213ba5,core,true,1.000
fam-wd-q712031,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q712031,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q987291,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q987291,tec-proof-24fa378d,core,true,0.850
fam-wd-q987291,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q2386967,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q2386967,tec-braise-4a3832ff,core,true,0.850
fam-wd-q2386967,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q111705550,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q111705550,tec-proof-24fa378d,core,true,0.850
fam-wd-q111705550,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q111705550,tec-toast-spices-1bf6f315,supporting,false,0.550
fam-wd-q123015196,tec-braise-4a3832ff,core,true,0.850
fam-wd-q123015196,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-wd-q31173508,tec-marinate-859deca1,core,true,1.000
fam-wd-q31173508,tec-grill-7732deea,core,true,0.850
fam-wd-q31173508,tec-baste-10f9f578,supporting,false,0.700
fam-wd-q905527,tec-steam-3f9d1489,core,true,1.000
fam-wd-q905527,tec-grill-7732deea,core,true,0.850
fam-wd-q905527,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q25327105,tec-laminate-ca13220f,core,true,1.000
fam-wd-q25327105,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q25327105,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q2393807,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q2393807,tec-braise-4a3832ff,core,true,0.850
fam-wd-q2393807,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q111604426,tec-boil-29213ba5,core,true,1.000
fam-wd-q111604426,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q111604426,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q5643322,tec-shape-dumplings-6a83e3ad,core,true,1.000
fam-wd-q5643322,tec-steam-3f9d1489,core,true,0.850
fam-wd-q5643322,tec-seal-dumplings-059b8850,supporting,false,0.700
fam-wd-q109045517,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q109045517,tec-braise-4a3832ff,core,true,0.850
fam-wd-q109045517,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q316849,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q316849,tec-braise-4a3832ff,core,true,0.850
fam-wd-q316849,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7695520,tec-boil-29213ba5,core,true,1.000
fam-wd-q7695520,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q7695520,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q15648182,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q15648182,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q15648182,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q3697035,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q3697035,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q3697035,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7808550,tec-boil-29213ba5,core,true,1.000
fam-wd-q7808550,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q7808550,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7809258,tec-grill-7732deea,core,true,1.000
fam-wd-q7809258,tec-roast-72d2c26d,core,true,0.850
fam-wd-q7809258,tec-dress-salad-91d1ae3a,supporting,false,0.700
fam-wd-q7811421,tec-boil-29213ba5,core,true,1.000
fam-wd-q7811421,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-wd-q7811421,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q135116202,tec-steam-3f9d1489,core,true,1.000
fam-wd-q135116202,tec-grill-7732deea,core,true,0.850
fam-wd-q135116202,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q31352561,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q31352561,tec-finish-with-herbs-a5755269,supporting,false,0.700
fam-wd-q48724049,tec-reduce-d97bb11e,core,true,1.000
fam-wd-q48724049,tec-pickle-62549dfa,core,true,0.850
fam-wd-q48724049,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q1066260,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q1066260,tec-puree-c8c7256b,core,true,0.850
fam-wd-q1066260,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q1142841,tec-steam-3f9d1489,core,true,1.000
fam-wd-q1142841,tec-grill-7732deea,core,true,0.850
fam-wd-q1142841,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q7824333,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q7824333,tec-roll-82a127e4,core,true,0.850
fam-wd-q7824333,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q60738779,tec-boil-29213ba5,core,true,1.000
fam-wd-q60738779,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q60738779,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7825121,tec-steam-3f9d1489,core,true,1.000
fam-wd-q7825121,tec-grill-7732deea,core,true,0.850
fam-wd-q7825121,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q13519276,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q13519276,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q13519276,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7825801,tec-steam-3f9d1489,core,true,1.000
fam-wd-q7825801,tec-grill-7732deea,core,true,0.850
fam-wd-q7825801,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q86674159,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q86674159,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q86674159,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q21210965,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q21210965,tec-reduce-d97bb11e,core,true,0.850
