id,slug,name,normalized_name,description,dish_id,parent_variation_id,variation_type,source_id,source_url,attribution_text,author_name,location_text,is_canonical,created_at,updated_at
var-carne-de-chango-66332982,carne-de-chango,Carne de chango,carne de chango,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5043851,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5043851,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-casado-676a6280,casado,Casado,casado,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5047987,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5047987,Canonical starter reference,,Costa Rica,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cassatella-di-agira-855b99d4,cassatella-di-agira,cassatella di Agira,cassatella di agira,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3661967,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3661967,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cassatella-di-sant-agata-5245fc09,cassatella-di-sant-agata,Cassatella di Sant'Agata,cassatella di sant agata,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3661969,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3661969,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cassia-flower-bud-salad-5f8ab512,cassia-flower-bud-salad,Cassia flower bud salad,cassia flower bud salad,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q85750898,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q85750898,Canonical starter reference,,Myanmar,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-castagnaccio-0aa6074e,castagnaccio,Castagnaccio,castagnaccio,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3662049,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3662049,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-catanies-4318cb7d,catanies,Catànies,catanies,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q743714,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q743714,Canonical starter reference,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-celery-victor-f554b18c,celery-victor,celery Victor,celery victor,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5057827,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5057827,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cella-s-7e4d2343,cella-s,Cella's,cella s,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5058206,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5058206,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cemita-bread-of-puebla-mexico-811e1df1,cemita-bread-of-puebla-mexico,"Cemita (bread of Puebla, México)",cemita bread of puebla mexico,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q109353074,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q109353074,Canonical starter reference,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cendol-d73bfc65,cendol,Cendol,cendol,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q867426,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q867426,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cenil-724d53b9,cenil,Cenil,cenil,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q11114189,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q11114189,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-certs-8e4d117b,certs,Certs,certs,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5065284,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5065284,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ceviche-d6e92f9f,ceviche,ceviche,ceviche,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1057953,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1057953,Canonical starter reference,,Peru,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cha-ca-la-vong-132b3e57,cha-ca-la-vong,chả cá Lã Vọng,cha ca la vong,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3274058,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3274058,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cha-kroeung-afe6c65a,cha-kroeung,Cha kroeung,cha kroeung,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q124613458,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q124613458,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-cha-trung-e894f9be,cha-trung,chả trứng,cha trung,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q54371849,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q54371849,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-chaja-50102cc1,chaja,Chajá,chaja,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5484859,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5484859,Canonical starter reference,,Uruguay,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-chakalaka-fb221e9f,chakalaka,chakalaka,chakalaka,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1059273,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1059273,Canonical starter reference,,South Africa,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-chaku-1ca9a50c,chaku,chaku,chaku,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q15656515,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q15656515,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
