id,slug,name,normalized_name,description,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,popularity_rank,created_at,updated_at
fam-wd-q115217655,eggplant-salad,eggplant salad,eggplant salad,Canonical starter dish entry for eggplant salad. Seeded from Wikidata with an English Wikipedia sitelink.,cat-salads-aa3e870c,,Q115217655,Eggplant salads and appetizers,,632,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q28000941,eiernockerl,Eiernockerl,eiernockerl,Canonical starter dish entry for Eiernockerl. Origin: Austria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q42029,Q28000941,Eiernockerl,,633,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q138537728,eight-immortals-crossing-the-sea-gamboling-around-the-arhat,Eight Immortals Crossing the Sea Gamboling Around the Arhat,eight immortals crossing the sea gamboling around the arhat,Canonical starter dish entry for Eight Immortals Crossing the Sea Gamboling Around the Arhat. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q138537728,Eight Immortals Crossing the Sea Gamboling Around the Arhat,,634,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17019149,eight-treasure-rice,Eight treasure rice,eight treasure rice,Canonical starter dish entry for Eight treasure rice. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,cat-rice-dishes-e5a0eea5,,Q17019149,Eight treasure rice,,635,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q112787717,eka-soup,Eka soup,eka soup,Canonical starter dish entry for Eka soup. Seeded from Wikidata with an English Wikipedia sitelink.,cat-soups-58c2caa7,,Q112787717,Eka soup,,636,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4811799,ekmek-kadayf,Ekmek kadayıfı,ekmek kadayf,Canonical starter dish entry for Ekmek kadayıfı. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q654493,Q4811799,Ekmek kadayıfı,,637,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q107358554,ekpang-nkwukwo,Ekpang Nkwukwo,ekpang nkwukwo,Canonical starter dish entry for Ekpang Nkwukwo. Origin: Cameroon. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q107358554,Ekwang,,638,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q10271107,ekuru,Ekuru,ekuru,Canonical starter dish entry for Ekuru. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q10271107,Ekuru,,640,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2565922,ema-datshi,Ema datshi,ema datshi,Canonical starter dish entry for Ema datshi. Associated cuisine: Bhutanese cuisine. Origin: Bhutan. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2565922,Ema datshi,,641,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5373825,empal-gentong,empal gentong,empal gentong,Canonical starter dish entry for empal gentong. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q5373825,Empal gentong,,642,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17050490,empal-gepuk,empal gepuk,empal gepuk,Canonical starter dish entry for empal gepuk. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q17050490,Gepuk,,643,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q747457,empanada,empanada,empanada,Canonical starter dish entry for empanada. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pies-and-pastries-eefde59e,,Q747457,Empanada,,644,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q10931125,empanadilla,Empanadilla,empanadilla,Canonical starter dish entry for Empanadilla. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1520796,Q10931125,Empanadilla,,645,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q123474581,encharcada,Encharcada,encharcada,Canonical starter dish entry for Encharcada. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q123474581,Encharcada,,647,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q876096,enchilada,enchilada,enchilada,Canonical starter dish entry for enchilada. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q207965,Q876096,Enchilada,,648,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5832771,enfrijoladas,Enfrijoladas,enfrijoladas,Canonical starter dish entry for Enfrijoladas. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q207965,Q5832771,Enfrijoladas,,649,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5379416,enormous-omelet-sandwich,Enormous Omelet Sandwich,enormous omelet sandwich,Canonical starter dish entry for Enormous Omelet Sandwich. Seeded from Wikidata with an English Wikipedia sitelink.,cat-sandwiches-116c3e15,,Q5379416,Enormous Omelet Sandwich,,650,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q65067382,erachichor,Erachichor,erachichor,Canonical starter dish entry for Erachichor. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q65067382,Erachichor,,651,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5389704,erkuai,erkuai,erkuai,Canonical starter dish entry for erkuai. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5389704,Erkuai,,652,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q28208795,eru,Eru,eru,Canonical starter dish entry for Eru. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q28208795,Eru (soup),,653,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16975890,es-buah,es buah,es buah,Canonical starter dish entry for es buah. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q16975890,Es buah,,654,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3909175,es-doger,es doger,es doger,Canonical starter dish entry for es doger. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q3909175,Es doger,,655,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16942586,es-goyobod,es goyobod,es goyobod,Canonical starter dish entry for es goyobod. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q16942586,Es goyobod,,656,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q135650124,esh,Esh,esh,Canonical starter dish entry for Esh. Origin: Chad. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q135650124,Esh (dish),,657,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3097864,espetada,espetada,espetada,Canonical starter dish entry for espetada. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q3097864,Espetada,,658,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3044741,esqueixada,Esqueixada,esqueixada,Canonical starter dish entry for Esqueixada. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q622512,Q3044741,Esqueixada,,659,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5642869,etouffee,étouffée,etouffee,Canonical starter dish entry for étouffée. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q5642869,Étouffée,,660,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q121379458,evil-jungle-prince,evil jungle prince,evil jungle prince,Canonical starter dish entry for evil jungle prince. Associated cuisine: Hawaiian cuisine. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q121379458,Evil jungle prince,,661,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q47005642,ewa-agoyin,Ewa Agoyin,ewa agoyin,Canonical starter dish entry for Ewa Agoyin. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q47005642,Ewa aganyin,,663,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1049501,extra,Extra,extra,Canonical starter dish entry for Extra. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q1049501,Extra (gum),,664,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q995376,fabada-asturiana,Fabada asturiana,fabada asturiana,Canonical starter dish entry for Fabada asturiana. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q622512,Q995376,Fabada asturiana,,665,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q188788,falafel,falafel,falafel,Canonical starter dish entry for falafel. Origin: Egypt. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1346230,Q188788,Falafel,,666,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5435395,farl,Farl,farl,Canonical starter dish entry for Farl. Origin: Scotland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5435395,Farl,,668,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5436113,faroese-puffin,Faroese puffin,faroese puffin,Canonical starter dish entry for Faroese puffin. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5436113,Faroese puffin,,669,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1397036,farofa,farofa,farofa,Canonical starter dish entry for farofa. Origin: Brazil. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q614394,Q1397036,Farofa,,670,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1397169,farsu-magru,Farsu magru,farsu magru,Canonical starter dish entry for Farsu magru. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q1397169,Farsu magru,,671,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q10280270,fatias-de-tomar,Fatias de Tomar,fatias de tomar,Canonical starter dish entry for Fatias de Tomar. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q10280270,Fatias de Tomar,,672,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q85760630,fatoot-samneh,Fatoot samneh,fatoot samneh,Canonical starter dish entry for Fatoot samneh. Origin: Israel. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q62458,Q85760630,Fatoot samneh,,673,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1398251,fattoush,fattoush,fattoush,Canonical starter dish entry for fattoush. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q1398251,Fattoush,,674,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q19723512,fava,fava,fava,Canonical starter dish entry for fava. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q654493,Q19723512,Fava (Turkish dish),,675,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q59208435,festival,festival,festival,Canonical starter dish entry for festival. Origin: Jamaica. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q59208435,Festival (food),,676,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2915859,fettuccine-alfredo,Fettuccine Alfredo,fettuccine alfredo,Canonical starter dish entry for Fettuccine Alfredo. Associated cuisine: Italian-American cuisine. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,cui-american-60d23958,Q2915859,Fettuccine Alfredo,,677,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q20016,fideua,fideuà,fideua,Canonical starter dish entry for fideuà. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,cat-noodle-dishes-f57723d0,cui-wd-q622512,Q20016,Fideuà,,679,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q117481518,fig-cake,Fig-cake,fig cake,Canonical starter dish entry for Fig-cake. Seeded from Wikidata with an English Wikipedia sitelink.,cat-cakes-and-gateaux-d8e29f50,,Q117481518,Fig cake (fruit),,680,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q60763218,filipino-spaghetti,Filipino spaghetti,filipino spaghetti,Canonical starter dish entry for Filipino spaghetti. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,cui-wd-q1520796,Q60763218,Filipino spaghetti,,681,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q18693799,finlandia-candy,Finlandia (candy),finlandia candy,Canonical starter dish entry for Finlandia (candy). Seeded from Wikidata with an English Wikipedia sitelink.,cat-confections-and-sweets-33dd665f,,Q18693799,Finlandia (candy),,682,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q113038927,fio-fio,Fio Fio,fio fio,Canonical starter dish entry for Fio Fio. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q113038927,Fio Fio,,683,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4352160,flake,Flake,flake,Canonical starter dish entry for Flake. Origin: United Kingdom. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q918277,Q4352160,Flake (chocolate bar),,684,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q8961756,flaki,flaki,flaki,Canonical starter dish entry for flaki. Origin: Poland. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q756020,Q8961756,Flaki,,685,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5862467,flauta,Flauta,flauta,Canonical starter dish entry for Flauta. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q207965,Q5862467,Flauta,,686,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5462678,fluffy-stuff,Fluffy Stuff,fluffy stuff,Canonical starter dish entry for Fluffy Stuff. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5462678,Fluffy Stuff,,687,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2395693,forshmak,forshmak,forshmak,Canonical starter dish entry for forshmak. Associated cuisine: Russian cuisine. Origin: Eastern Europe. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2395693,Forshmak,,688,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3080164,fouee,Fouée,fouee,Canonical starter dish entry for Fouée. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q3080164,Fouée,,691,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5477799,fraise-tagada,Fraise Tagada,fraise tagada,Canonical starter dish entry for Fraise Tagada. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5477799,Fraise Tagada,,692,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q681770,frankfurter-wurstchen,Frankfurter Würstchen,frankfurter wurstchen,Canonical starter dish entry for Frankfurter Würstchen. Origin: Germany. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q47629,Q681770,Frankfurter Würstchen,,693,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3087310,freedent,Freedent,freedent,Canonical starter dish entry for Freedent. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q3087310,Freedent,,694,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3309212,french-dip-sandwich,French dip sandwich,french dip sandwich,Canonical starter dish entry for French dip sandwich. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-sandwiches-116c3e15,cui-american-60d23958,Q3309212,French dip,,695,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q18164838,french-onion-dip,French onion dip,french onion dip,Canonical starter dish entry for French onion dip. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-dips-and-spreads-3b58ecf2,cui-american-60d23958,Q18164838,French onion dip,,696,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q30737843,french-tacos,French tacos,french tacos,Canonical starter dish entry for French tacos. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q6661,Q30737843,French tacos,,697,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q938386,fricasse,Fricasse,fricasse,Canonical starter dish entry for Fricasse. Origin: Tunisia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1328433,Q938386,Fricasse,,698,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5503409,fricot,Fricot,fricot,Canonical starter dish entry for Fricot. Origin: Acadia. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5503409,Fricot,,699,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
