id,label,node_type,parent_id,cuisine_id,category_id,family_id,size_hint
var-ping-on-bun-e60e6f6b,Ping On Bun,variation,dish-wd-q11061604,,,,6
var-pinnekjtt-2bbeb212,pinnekjøtt,variation,dish-wd-q1703574,,,,6
var-pinza-7b469d7c,pinza,variation,dish-wd-q3905339,,,,6
var-piperade-e743da54,Piperade,variation,dish-wd-q1555816,,,,6
var-piracaldo-7bce5a33,piracaldo,variation,dish-wd-q7197643,,,,6
var-pismaniye-59c02e32,pişmaniye,variation,dish-wd-q839910,,,,6
var-pissaladiere-f0a27340,Pissaladière,variation,dish-wd-q1815839,,,,6
var-pistiddu-f2f86cef,Pistiddu,variation,dish-wd-q3905790,,,,6
var-pitepalt-4928893d,pitepalt,variation,dish-wd-q6502741,,,,6
var-pithali-4c5fab3f,Pithali,variation,dish-wd-q135646299,,,,6
var-pithivier-cc7d0cff,pithivier,variation,dish-wd-q3389336,,,,6
var-pitina-84fd8e8a,Pitina,variation,dish-wd-q3905837,,,,6
var-piyaz-ab5332a6,Piyaz,variation,dish-wd-q2916235,,,,6
var-pizza-in-new-york-city-09fdb226,pizza in New York City,variation,dish-wd-q108327562,,,,6
var-pizza-margherita-8f513657,Pizza Margherita,variation,dish-wd-q500724,,,,6
var-pizza-quattro-formaggi-3fa690d6,pizza quattro formaggi,variation,dish-wd-q91908928,,,,6
var-pizza-quattro-stagioni-8a5ef592,Pizza quattro stagioni,variation,dish-wd-q18542598,,,,6
var-pizza-rossini-46cc150c,Pizza Rossini,variation,dish-wd-q86665833,,,,6
var-pizzarello-66cdf1dc,Pizzarello,variation,dish-wd-q65077962,,,,6
var-pkaila-dd31c9f6,Pkaila,variation,dish-wd-q2905237,,,,6
var-placenta-cake-f2d424cb,Placenta cake,variation,dish-wd-q7200291,,,,6
var-pleah-sach-ko-7887f4b9,Pleah sach ko,variation,dish-wd-q17747240,,,,6
var-plse-2640ae97,pølse,variation,dish-wd-q1506811,,,,6
var-po-boy-714b0276,po' boy,variation,dish-wd-q4992018,,,,6
var-pohulpohul-484745d4,pohulpohul,variation,dish-wd-q12492824,,,,6
var-poi-cc041e3a,Poi,variation,dish-wd-q65049504,,,,6
var-poke-615ad941,Poke,variation,dish-wd-q25221878,,,,6
var-poke-91f9375e,poke,variation,dish-wd-q7208574,,,,6
var-polbo-a-feira-ab9fbf45,polbo á feira,variation,dish-wd-q2101181,,,,6
var-polkagris-46927e20,polkagris,variation,dish-wd-q5479684,,,,6
var-pollo-al-carbon-9d54f3c2,Pollo al carbon,variation,dish-wd-q136700752,,,,6
var-polonaise-bbcdad69,Polonaise,variation,dish-wd-q1328767,,,,6
var-polsa-d0a1fda0,pölsa,variation,dish-wd-q6981917,,,,6
var-polvo-a-lagareiro-2949e055,Polvo à lagareiro,variation,dish-wd-q10350921,,,,6
var-polvoron-69d4bf53,polvoron,variation,dish-wd-q2671459,,,,6
var-pom-d2cd4255,Pom,variation,dish-wd-q2482979,,,,6
var-pon-ye-gyi-6e36fb0c,Pon ye gyi,variation,dish-wd-q13069284,,,,6
var-pone-8b677eeb,Pone,variation,dish-wd-q104856047,,,,6
var-poorman-s-meal-c5ed10f1,Poorman's Meal,variation,dish-wd-q135083928,,,,6
var-pootharekulu-d4e677ef,Pootharekulu,variation,dish-wd-q7228884,,,,6
var-popcorn-8005cdc2,popcorn,variation,dish-wd-q165112,,,,6
var-poppyseed-muffin-7738c9ae,poppyseed muffin,variation,dish-wd-q17142904,,,,6
var-poqui-poqui-786801d4,Poqui poqui,variation,dish-wd-q81615502,,,,6
var-porcupine-meatballs-6c98c054,Porcupine meatballs,variation,dish-wd-q104858644,,,,6
var-pork-skin-367f2851,pork skin,variation,dish-wd-q3695900,,,,6
var-pork-tail-3abee13f,pork tail,variation,dish-wd-q2255703,,,,6
var-porkkanalaatikko-58f713a7,Porkkanalaatikko,variation,dish-wd-q1137574,,,,6
var-port-sausage-1605bf1a,Port sausage,variation,dish-wd-q7231310,,,,6
var-possum-pie-508846e1,Possum pie,variation,dish-wd-q115801972,,,,6
var-potato-chip-a344d2f0,potato chip,variation,dish-wd-q173265,,,,6
var-potato-pancake-8442dddb,potato pancake,variation,dish-wd-q152981,,,,6
var-potato-salad-04d26c2e,potato salad,variation,dish-wd-q152964,,,,6
var-potjevleesch-fb3b036e,Potjevleesch,variation,dish-wd-q966824,,,,6
var-poutine-dd17a7db,poutine,variation,dish-wd-q396184,,,,6
var-praline-5afe59f7,Praline,variation,dish-wd-q116150719,,,,6
var-prazonki-35315aef,Prażonki,variation,dish-wd-q11826942,,,,6
var-pretz-72666bb4,Pretz,variation,dish-wd-q1957955,,,,6
var-pukala-f8adacf5,Pukala,variation,dish-wd-q18389634,,,,6
var-pukis-66a57cfb,Pukis,variation,dish-wd-q19944109,,,,6
var-pukjai-435c96c2,Pukjai,variation,dish-wd-q124434588,,,,6
var-pundi-0487bfaa,Pundi,variation,dish-wd-q28154814,,,,6
var-pundut-nasi-5c14cc32,Pundut nasi,variation,dish-wd-q118574754,,,,6
var-pustakari-f8e0d331,pustakari,variation,dish-wd-q7261960,,,,6
var-putok-9f80b6c5,Putok,variation,dish-wd-q12969705,,,,6
var-putri-salju-cake-074958ae,Putri salju cake,variation,dish-wd-q16773140,,,,6
var-putu-piring-9c979b2b,Putu piring,variation,dish-wd-q6441849,,,,6
var-pyeonsu-e1c9ff0c,pyeonsu,variation,dish-wd-q12507493,,,,6
var-pyzy-8d8303d2,pyzy,variation,dish-wd-q108887239,,,,6
var-q130513962-96cb069e,Q130513962,variation,dish-wd-q130513962,,,,6
var-q134817183-bdca69ac,Q134817183,variation,dish-wd-q134817183,,,,6
var-q16566432-af999ce7,Q16566432,variation,dish-wd-q16566432,,,,6
var-q19716651-c377b0f4,Q19716651,variation,dish-wd-q19716651,,,,6
var-q2293198-7d0b50a3,Q2293198,variation,dish-wd-q2293198,,,,6
var-q2626283-dd10bf7d,Q2626283,variation,dish-wd-q2626283,,,,6
var-q3499431-ef60a532,Q3499431,variation,dish-wd-q3499431,,,,6
var-qarta-5248035f,Qarta,variation,dish-wd-q17072657,,,,6
var-qatayef-13a982d1,qatayef,variation,dish-wd-q2571599,,,,6
var-qingtuan-1e84ccf2,Qingtuan,variation,dish-wd-q3373858,,,,6
var-quesabirria-bdf718a8,quesabirria,variation,dish-wd-q106977722,,,,6
var-quesada-pasiega-e96a1564,Quesada Pasiega,variation,dish-wd-q597044,,,,6
var-quesadilla-091d2e90,quesadilla,variation,dish-wd-q865325,,,,6
var-quiaude-b7139ca7,Quiaude,variation,dish-wd-q117475843,,,,6
var-quince-dessert-f9bdf8ec,quince dessert,variation,dish-wd-q7272094,,,,6
var-quindim-6d1b0650,Quindim,variation,dish-wd-q3107885,,,,6
var-qurutob-d48daf3e,Qurutob,variation,dish-wd-q13202368,,,,6
var-ragu-f76e994d,ragù,variation,dish-wd-q5571808,,,,6
var-rajas-con-crema-042b1ce9,Rajas con crema,variation,dish-wd-q7285800,,,,6
var-rakott-krumpli-a6eae1d9,Rakott krumpli,variation,dish-wd-q21424783,,,,6
var-rakvicka-84d9b31f,Rakvička,variation,dish-wd-q12048787,,,,6
var-ramadan-pide-997405c0,Ramadan pide,variation,dish-wd-q13644362,,,,6
var-ramen-ab9de947,ramen,variation,dish-wd-q234646,,,,6
var-rasstegai-c38e1b8d,rasstegai,variation,dish-wd-q4390491,,,,6
var-rat-on-a-stick-3b779f5a,Rat-on-a-stick,variation,dish-wd-q39046153,,,,6
var-rava-idli-e287fe32,Rava idli,variation,dish-wd-q7296297,,,,6
var-raviola-di-ricotta-of-caltanissetta-15f4caa5,raviola di ricotta of Caltanissetta,variation,dish-wd-q20009781,,,,6
var-raviole-du-dauphine-64ab4996,Raviole du Dauphiné,variation,dish-wd-q3420363,,,,6
var-ravitoto-3e1ad5d3,Ravitoto,variation,dish-wd-q3420368,,,,6
var-raw-chocolate-b52261e9,raw chocolate,variation,dish-wd-q23461193,,,,6
var-red-beans-and-rice-43d777c1,Red beans and rice,variation,dish-wd-q489703,,,,6
var-red-curry-51ae9655,red curry,variation,dish-wd-q1721014,,,,6
var-red-velvet-cake-4c095771,red velvet cake,variation,dish-wd-q1284887,,,,6
var-refried-beans-9293d435,refried beans,variation,dish-wd-q596215,,,,6
var-relleno-negro-2a87c7a9,Relleno Negro,variation,dish-wd-q21004069,,,,6
var-rempeyek-c108093c,rempeyek,variation,dish-wd-q643225,,,,6
var-rengginang-6db09342,rengginang,variation,dish-wd-q5254542,,,,6
var-revuelto-gramajo-188b5515,Revuelto Gramajo,variation,dish-wd-q6107288,,,,6
var-ribollita-2e6daaf1,ribollita,variation,dish-wd-q1559248,,,,6
var-rica-rica-b6cfcb0d,rica-rica,variation,dish-wd-q12508588,,,,6
var-rice-and-curry-2fb80c51,rice and curry,variation,dish-wd-q7323065,,,,6
var-rice-jamblang-54189862,Rice Jamblang,variation,dish-wd-q7446149,,,,6
var-rice-lengko-f1d14e7c,rice lengko,variation,dish-wd-q4201329,,,,6
var-rice-pudding-cake-8c93867b,Rice pudding cake,variation,dish-wd-q95433527,,,,6
var-rijstevlaai-d807f3a2,rijstevlaai,variation,dish-wd-q154043,,,,6
var-risotto-alla-ticinese-80807221,Risotto alla ticinese,variation,dish-wd-q138782002,,,,6
var-riz-a-l-imperatrice-05429d2d,riz à l'impératrice,variation,dish-wd-q16672930,,,,6
var-roast-beef-d826f339,roast beef,variation,dish-wd-q860465,,,,6
var-roat-74de3375,Roat,variation,dish-wd-q124714020,,,,6
var-robatayaki-b495d4da,robatayaki,variation,dish-wd-q5364840,,,,6
var-rogan-josh-88b12d2d,Rogan josh,variation,dish-wd-q1135831,,,,6
var-rogel-373bfb6c,Rogel,variation,dish-wd-q97461285,,,,6
var-rojak-f86d1964,rojak,variation,dish-wd-q720230,,,,6
var-rollo-dde7d5fd,Rollò,variation,dish-wd-q19958364,,,,6
var-romazava-29ba4a60,Romazava,variation,dish-wd-q3441149,,,,6
var-romeritos-6106e752,romeritos,variation,dish-wd-q605444,,,,6
var-romeu-and-julieta-3707b10f,Romeu and Julieta,variation,dish-wd-q84578333,,,,6
var-ropa-vieja-b28cb34e,ropa vieja,variation,dish-wd-q5371706,,,,6
var-ros-bratel-5d6ec3a2,Ros bratel,variation,dish-wd-q16673189,,,,6
var-rose-hip-jam-a5060e6a,Rose hip jam,variation,dish-wd-q1268555,,,,6
var-rose-s-cbe93957,Rose's,variation,dish-wd-q7367599,,,,6
var-rosogolla-b922b436,rosogolla,variation,dish-wd-q3349224,,,,6
var-roti-bolen-5ffd50dd,roti bolen,variation,dish-wd-q96402831,,,,6
var-roti-buaya-14378122,Roti buaya,variation,dish-wd-q7370536,,,,6
var-roti-gambang-863e9921,roti gambang,variation,dish-wd-q19747511,,,,6
var-roti-jala-18dead1c,Roti jala,variation,dish-wd-q1287919,,,,6
var-roti-john-e24b5d5d,Roti john,variation,dish-wd-q7370537,,,,6
var-roti-sai-mai-35ca9495,Roti sai mai,variation,dish-wd-q16307825,,,,6
var-rousong-7153f2dd,rousong,variation,dish-wd-q2899201,,,,6
var-roust-367abcc4,Roust,variation,dish-wd-q39057643,,,,6
var-ruisleipa-48334f85,ruisleipä,variation,dish-wd-q123383207,,,,6
var-rujak-soto-d86c7e9c,rujak soto,variation,dish-wd-q12509010,,,,6
var-rumford-s-soup-035a89c2,Rumford's Soup,variation,dish-wd-q356346,,,,6
var-rummaneyye-79bf4a95,rummaneyye,variation,dish-wd-q35586024,,,,6
var-rump-steak-9e67a480,rump steak,variation,dish-wd-q2142880,,,,6
var-run-down-66fdd620,Run down,variation,dish-wd-q14943090,,,,6
var-s-more-1be32207,s'more,variation,dish-wd-q2339814,,,,6
var-saffron-pancake-c87d1176,saffron pancake,variation,dish-wd-q10659978,,,,6
var-saganaki-afb9c0bf,Saganaki,variation,dish-wd-q1244010,,,,6
var-sagu-3a62425f,Sagu,variation,dish-wd-q64864188,,,,6
var-sahpye-0851ae30,Sahpye,variation,dish-wd-q134549691,,,,6
var-sakuma-drops-5164051a,Sakuma drops,variation,dish-wd-q7403148,,,,6
var-salisbury-steak-11a6b906,Salisbury steak,variation,dish-wd-q200527,,,,6
var-salt-and-pepper-chips-1631c7ea,Salt and pepper chips,variation,dish-wd-q120395550,,,,6
var-salt-potatoes-5c85bdce,salt potatoes,variation,dish-wd-q2216156,,,,6
var-saltena-e2324a30,salteña,variation,dish-wd-q980388,,,,6
var-salty-licorice-dfbffde8,salty licorice,variation,dish-wd-q1410920,,,,6
var-salukara-7dd53926,Salukara,variation,dish-wd-q60748979,,,,6
var-sambal-shrimp-996b7eeb,sambal shrimp,variation,dish-wd-q55632427,,,,6
var-sambal-tuktuk-d4b36da1,Sambal tuktuk,variation,dish-wd-q12511759,,,,6
var-sambali-148b3d00,şambali,variation,dish-wd-q6018744,,,,6
var-samlor-prahal-3621923c,samlor prahal,variation,dish-wd-q122898181,,,,6
var-samosa-49a5e64e,samosa,variation,dish-wd-q491517,,,,6
var-samyang-ramen-6b5a76f8,Samyang ramen,variation,dish-wd-q11249372,,,,6
var-sana-thongba-41d50a43,Sana Thongba,variation,dish-wd-q138307180,,,,6
var-sanganheta-8a4d4d79,sanganhèta,variation,dish-wd-q3472373,,,,6
var-sangrecita-8e7a8919,sangrecita,variation,dish-wd-q3948384,,,,6
var-sangsang-8aa2503e,Sangsang,variation,dish-wd-q4205456,,,,6
var-sapin-sapin-d6b33015,sapin-sapin,variation,dish-wd-q3473166,,,,6
var-sapo-tahu-6f56b607,Sapo tahu,variation,dish-wd-q31173018,,,,6
var-sarbhaja-dd558b0c,Sarbhaja,variation,dish-wd-q64343260,,,,6
var-sarde-in-saor-3b997f69,sarde in saor,variation,dish-wd-q1117173,,,,6
var-sardenaira-b597f1d5,Sardenaira,variation,dish-wd-q3950519,,,,6
var-sarma-a0d082c4,sarma,variation,dish-wd-q13434162,,,,6
var-sarmale-343d7607,sarmale,variation,dish-wd-q11078597,,,,6
var-sarpuria-9bb56347,Sarpuria,variation,dish-wd-q48731505,,,,6
var-saskatoon-berry-pie-9221c68b,Saskatoon berry pie,variation,dish-wd-q60750699,,,,6
var-satay-tuna-f23472e6,Satay Tuna,variation,dish-wd-q119541430,,,,6
var-sate-kambing-7c471cad,sate kambing,variation,dish-wd-q2425845,,,,6
var-sate-lilit-8dda32c5,sate lilit,variation,dish-wd-q19646375,,,,6
var-sate-padang-67f22e44,Sate padang,variation,dish-wd-q7425996,,,,6
var-satti-0baa1f92,satti,variation,dish-wd-q28219522,,,,6
var-saumagen-b73906b7,Saumagen,variation,dish-wd-q574483,,,,6
var-sauteed-reindeer-880ac8b9,sautéed reindeer,variation,dish-wd-q3505757,,,,6
var-sayongsong-2f42a239,Sayongsong,variation,dish-wd-q60770307,,,,6
var-sayur-asem-259b69c6,sayur asem,variation,dish-wd-q2457455,,,,6
var-schaufele-cbb5bca8,Schäufele,variation,dish-wd-q686427,,,,6
var-schlachteplatte-51c2b264,Schlachteplatte,variation,dish-wd-q929487,,,,6
var-schwenker-28ae6a79,Schwenker,variation,dish-wd-q440884,,,,6
var-scotch-broth-93721f47,Scotch broth,variation,dish-wd-q2896374,,,,6
var-scouse-ccbd14ff,Scouse,variation,dish-wd-q7438301,,,,6
var-scraps-932239bc,Scraps,variation,dish-wd-q131737431,,,,6
var-sea-cucumber-as-food-b975c3ba,sea cucumber as food,variation,dish-wd-q1934690,,,,6
var-seafood-pizza-db6c7d6d,Seafood pizza,variation,dish-wd-q18356332,,,,6
var-sebada-91869cbc,Sebada,variation,dish-wd-q3953541,,,,6
var-seblak-008515d5,Seblak,variation,dish-wd-q19732533,,,,6
var-seffa-fb9dc589,Seffa,variation,dish-wd-q3477693,,,,6
var-sekba-6d0a1fcb,Sekba,variation,dish-wd-q28163759,,,,6
var-sekerpare-b9c1c584,şekerpare,variation,dish-wd-q4823701,,,,6
var-selat-solo-c05883b5,Selat solo,variation,dish-wd-q15976317,,,,6
var-serabi-872fd090,Serabi,variation,dish-wd-q5162437,,,,6
var-serinakaker-648ccdd7,serinakaker,variation,dish-wd-q59361662,,,,6
var-serviettenknodel-4e34682f,serviettenknödel,variation,dish-wd-q2274269,,,,6
var-sesame-oil-chicken-da46720e,Sesame oil chicken,variation,dish-wd-q10567133,,,,6
var-seven-layer-salad-3dd80446,seven-layer salad,variation,dish-wd-q7457147,,,,6
var-sfenj-8fcddc26,Sfenj,variation,dish-wd-q3090471,,,,6
var-sfintisori-808d0177,sfințișori,variation,dish-wd-q116172687,,,,6
var-sha-cha-beef-bcb7951c,Sha cha beef,variation,dish-wd-q7459894,,,,6
var-shab-deg-7dd3a219,Shab Deg,variation,dish-wd-q19896348,,,,6
var-shagorana-b8850e23,Shagorana,variation,dish-wd-q137375176,,,,6
var-shahan-ful-945c2288,Shahan ful,variation,dish-wd-q7461448,,,,6
var-shahi-jilapi-8ebe8424,Shahi jilapi,variation,dish-wd-q86948682,,,,6
var-shakarap-c5ecf72a,Shakarap,variation,dish-wd-q12817265,,,,6
var-shakriyeh-4366579a,Shakriyeh,variation,dish-wd-q12218191,,,,6
var-shakshuka-d29d7af5,shakshuka,variation,dish-wd-q2474644,,,,6
var-shark-chutney-876da163,Shark chutney,variation,dish-wd-q7489821,,,,6
var-sharots-c8d504f1,Sharots,variation,dish-wd-q97314684,,,,6
var-sheki-halva-8486e6d5,Sheki halva,variation,dish-wd-q55700816,,,,6
var-shemai-144aa0b5,Shemai,variation,dish-wd-q19702102,,,,6
var-shirin-polo-3bca17af,Shirin polo,variation,dish-wd-q85800897,,,,6
var-shiroi-koibito-b68c2886,Shiroi Koibito,variation,dish-wd-q5360985,,,,6
var-shirokuma-18bd6597,shirokuma,variation,dish-wd-q7498930,,,,6
var-shkedei-marak-de6fc0af,Shkedei marak,variation,dish-wd-q623247,,,,6
var-shkmeruli-7ad8a5e5,Shkmeruli,variation,dish-wd-q15801159,,,,6
var-sholezard-489a1556,sholezard,variation,dish-wd-q20987994,,,,6
var-shoti-673f727f,Shoti,variation,dish-wd-q2920132,,,,6
var-shoyumame-18a60d7b,Shoyumame,variation,dish-wd-q11269155,,,,6
var-shrimp-ball-baeb67a3,Shrimp ball,variation,dish-wd-q7504010,,,,6
var-shrimp-creole-1d9082b1,Shrimp Creole,variation,dish-wd-q7504007,,,,6
var-shrimp-curry-63244304,shrimp curry,variation,dish-wd-q9696648,,,,6
var-shucky-beans-01448f04,Shucky beans,variation,dish-wd-q104836072,,,,6
var-shuizhu-2565a526,shuizhu,variation,dish-wd-q847652,,,,6
var-shumai-7359b2a3,shumai,variation,dish-wd-q2901547,,,,6
var-shwe-htamin-db7cf955,Shwe htamin,variation,dish-wd-q85801047,,,,6
var-si-118466c1,Sì,variation,dish-wd-q14128832,,,,6
var-silaw-1106e167,silaw,variation,dish-wd-q137270440,,,,6
var-sili-ice-cream-ab712841,Sili ice cream,variation,dish-wd-q124343367,,,,6
var-silog-a4c8a51c,Silog,variation,dish-wd-q65040984,,,,6
var-sindhi-biryani-e150773d,Sindhi biryani,variation,dish-wd-q7522199,,,,6
var-sindhi-pulao-a1e7b9eb,Sindhi pulao,variation,dish-wd-q24929453,,,,6
var-sinigapuna-27d52d62,Sinigapuna,variation,dish-wd-q65043034,,,,6
var-siomay-35bf66b2,Siomay,variation,dish-wd-q7525342,,,,6
var-sirop-de-liege-c3bf59d1,sirop de Liège,variation,dish-wd-q3032267,,,,6
var-siryak-tyamuri-adc3a83c,Siryak-tyamuri,variation,dish-wd-q124434638,,,,6
var-sisu-1f4b7ded,Sisu,variation,dish-wd-q5400820,,,,6
var-sitabhog-beddf6a8,Sitabhog,variation,dish-wd-q16346869,,,,6
var-sixlets-096d3b5c,Sixlets,variation,dish-wd-q6639662,,,,6
var-skin-crackers-a2e62466,Skin Crackers,variation,dish-wd-q12491347,,,,6
var-skippy-fb2032bc,Skippy,variation,dish-wd-q3962539,,,,6
var-skirlie-db6622e9,skirlie,variation,dish-wd-q7535893,,,,6
var-skordalia-38cc6d95,skordalia,variation,dish-wd-q1753265,,,,6
var-slavski-kolac-f9d700ea,Slavski kolač,variation,dish-wd-q12758929,,,,6
var-sloppy-joe-274b4538,sloppy joe,variation,dish-wd-q2095632,,,,6
var-small-sausage-in-large-sausage-b0fbcecc,Small sausage in large sausage,variation,dish-wd-q707788,,,,6
var-smarties-a78134ae,Smarties,variation,dish-wd-q12069294,,,,6
var-smash-1d01feac,Smash,variation,dish-wd-q3486891,,,,6
var-smint-d983d8df,Smint,variation,dish-wd-q7544790,,,,6
var-snack-wrap-363563c5,Snack Wrap,variation,dish-wd-q54952474,,,,6
var-snail-caviar-1a9ba023,snail caviar,variation,dish-wd-q3594113,,,,6
var-snail-pepper-soup-41a01924,Snail pepper soup,variation,dish-wd-q113114616,,,,6
var-sno-ball-071b4b2b,Sno-ball,variation,dish-wd-q16984727,,,,6
var-snow-skin-mooncake-7c4b4235,snow skin mooncake,variation,dish-wd-q7548429,,,,6
var-snow-white-salad-79ed73d9,Snow White salad,variation,dish-wd-q7548366,,,,6
var-sobiyet-5a5e6823,şöbiyet,variation,dish-wd-q16931986,,,,6
var-sodd-4458559a,Sodd,variation,dish-wd-q1786572,,,,6
var-sodou-5111087b,șodou,variation,dish-wd-q3473983,,,,6
var-soetpatats-278ef969,Soetpatats,variation,dish-wd-q105337075,,,,6
var-soft-khichuri-75e74eed,Soft Khichuri,variation,dish-wd-q61366482,,,,6
var-soft-shelled-taco-ceb6c110,soft-shelled taco,variation,dish-wd-q138479165,,,,6
var-soki-db0aed3d,Sōki,variation,dish-wd-q1051852,,,,6
var-sol-over-gudhjem-6937699f,Sol over Gudhjem,variation,dish-wd-q3425445,,,,6
var-soldaditos-de-pavia-898c2027,Soldaditos de Pavía,variation,dish-wd-q9078656,,,,6
var-sombe-cd9a9972,sombe,variation,dish-wd-q124448968,,,,6
var-sombi-ab3d8dfc,Sombi,variation,dish-wd-q136486535,,,,6
var-sooji-toast-55f55d1d,Sooji toast,variation,dish-wd-q24882667,,,,6
var-soor-ploom-13470716,Soor ploom,variation,dish-wd-q7562723,,,,6
var-sop-saudara-736bb912,Sop saudara,variation,dish-wd-q20427541,,,,6
var-sopa-de-mondongo-2d445179,Sopa de mondongo,variation,dish-wd-q3490797,,,,6
var-sopaipilla-e950f755,Sopaipilla,variation,dish-wd-q763843,,,,6
var-soparnik-0310dcac,Soparnik,variation,dish-wd-q17485383,,,,6
var-sorrel-soup-c1dec876,sorrel soup,variation,dish-wd-q2635144,,,,6
var-sorshe-ilish-ae30c362,sorshe ilish,variation,dish-wd-q19898437,,,,6
var-soto-ayam-6a7d89cb,soto ayam,variation,dish-wd-q924689,,,,6
var-soto-padang-3e397388,Soto Padang,variation,dish-wd-q12709581,,,,6
var-sou-5a15e944,Sou,variation,dish-wd-q2919934,,,,6
var-soup-and-bouilli-bf3a7497,Soup and bouilli,variation,dish-wd-q107304811,,,,6
var-soup-joumou-32d25f67,soup joumou,variation,dish-wd-q7565043,,,,6
var-sour-rye-soup-7d4e355a,sour rye soup,variation,dish-wd-q703313,,,,6
var-south-american-6dfc6b6e,South American,variation,dish-wd-q135921166,,,,6
var-spaghetti-alla-carrettiera-c5120e0f,Spaghetti alla carrettiera,variation,dish-wd-q3965857,,,,6
var-spaghetti-alle-vongole-5a7f7a0e,spaghetti alle vongole,variation,dish-wd-q1236601,,,,6
var-spaghetti-bolognese-38f7e0bc,spaghetti bolognese,variation,dish-wd-q12709593,,,,6
var-spaghetti-taco-d01591f0,Spaghetti taco,variation,dish-wd-q17119279,,,,6
var-spaghetti-with-meatballs-85c46ea2,spaghetti with meatballs,variation,dish-wd-q7572829,,,,6
var-spam-musubi-db519bf9,Spam musubi,variation,dish-wd-q5971200,,,,6
var-spanakorizo-962554d2,Spanakorizo,variation,dish-wd-q7573059,,,,6
var-spanish-fricco-a830ff98,Spanish fricco,variation,dish-wd-q2306706,,,,6
var-spare-ribs-8c1d9941,spare ribs,variation,dish-wd-q1967823,,,,6
var-spatzle-274bf8b7,spätzle,variation,dish-wd-q20065,,,,6
var-spice-burger-09c30939,Spice burger,variation,dish-wd-q132775271,,,,6
var-spicy-porridge-43aae4c9,spicy porridge,variation,dish-wd-q16847884,,,,6
var-spinach-soup-bd6b3881,spinach soup,variation,dish-wd-q12219244,,,,6
var-sport-slice-c33f79b2,Sport slice,variation,dish-wd-q16522806,,,,6
var-spundekas-9fa1bc09,Spundekäs,variation,dish-wd-q879133,,,,6
var-steak-tartare-12139cf4,steak tartare,variation,dish-wd-q749593,,,,6
var-steem-b6060bc8,Steem,variation,dish-wd-q123021756,,,,6
var-stew-peas-dd7b0c79,Stew peas,variation,dish-wd-q30682135,,,,6
var-sticky-rice-in-bamboo-7d1bddcb,sticky rice in bamboo,variation,dish-wd-q3051500,,,,6
var-stock-fa595ac8,stock,variation,dish-wd-q3075310,,,,6
var-stoemp-285b1f23,stoemp,variation,dish-wd-q305329,,,,6
var-stracciatella-c29d671f,stracciatella,variation,dish-wd-q15042119,,,,6
var-strapacky-2bc25057,strapačky,variation,dish-wd-q14916156,,,,6
var-strapatsada-fb6d4c60,Strapatsada,variation,dish-wd-q12884882,,,,6
var-strawberry-pasta-01bd068c,strawberry pasta,variation,dish-wd-q131819894,,,,6
var-street-food-in-south-korea-070d7e1f,street food in South Korea,variation,dish-wd-q39086082,,,,6
var-street-food-of-thailand-3db63266,Street food of Thailand,variation,dish-wd-q25842375,,,,6
var-strela-candy-f6ff89ca,Strela candy,variation,dish-wd-q7623197,,,,6
var-strepsils-8b461232,Strepsils,variation,dish-wd-q583054,,,,6
var-stroganina-0b5cce22,stroganina,variation,dish-wd-q3848253,,,,6
var-struffoli-0f6683a4,Struffoli,variation,dish-wd-q2250736,,,,6
var-stuffat-tal-fenek-ca746640,Stuffat tal-fenek,variation,dish-wd-q87840119,,,,6
var-stuffed-cookie-81a16780,Stuffed cookie,variation,dish-wd-q61074537,,,,6
var-stuffed-dates-2ed85e92,stuffed dates,variation,dish-wd-q12203234,,,,6
var-stuffed-mallow-bba96fe9,Stuffed mallow,variation,dish-wd-q16951552,,,,6
var-stuffed-mushrooms-9d3ad6e4,stuffed mushrooms,variation,dish-wd-q29887669,,,,6
var-stuffed-onions-bf17ae9e,stuffed onions,variation,dish-wd-q7554467,,,,6
var-stuffed-peppers-b60c8726,stuffed peppers,variation,dish-wd-q702104,,,,6
var-stuffed-tomatoes-3ee39da7,stuffed tomatoes,variation,dish-wd-q6778637,,,,6
var-stuffed-turnips-a55622be,Stuffed Turnips,variation,dish-wd-q124317521,,,,6
var-suea-rong-hai-e913cfcb,suea rong hai,variation,dish-wd-q13025915,,,,6
var-sugar-daddy-6b2c2cdc,Sugar Daddy,variation,dish-wd-q17119304,,,,6
var-sugolo-fdf8a8d0,sugolo,variation,dish-wd-q3976730,,,,6
var-sujebi-38d7084c,sujebi,variation,dish-wd-q1145039,,,,6
var-suji-ka-halwa-c311f935,Suji ka halwa,variation,dish-wd-q6004351,,,,6
var-sujuk-226e35a8,sujuk,variation,dish-wd-q1432724,,,,6
var-sukalki-edbd1474,Sukalki,variation,dish-wd-q3326726,,,,6
var-sukuma-wiki-4d807a5e,Sukuma wiki,variation,dish-wd-q12070251,,,,6
var-sultsina-5c6d222c,Sultsina,variation,dish-wd-q2449874,,,,6
var-sulu-kofte-f3db1b8c,sulu köfte,variation,dish-wd-q16963428,,,,6
var-suon-nuong-9482a686,sườn nướng,variation,dish-wd-q46070600,,,,6
var-supersize-9aff9e68,Supersize,variation,dish-wd-q1566840,,,,6
var-surstromming-bd480d38,surströmming,variation,dish-wd-q778396,,,,6
var-sushi-burrito-9d1222e4,sushi burrito,variation,dish-wd-q104844158,,,,6
