entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
ingredient,ing-foodon-foodon_03540250,02500 - beignets (efsa foodex2),02500 beignets efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540251,02510 - profiterole (efsa foodex2),02510 profiterole efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540252,02520 - croquembouche (efsa foodex2),02520 croquembouche efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540253,02530 - gougere (efsa foodex2),02530 gougere efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540253,cheese choux,cheese choux,en,src-foodon,false
ingredient,ing-foodon-foodon_03540254,02540 - cakes (efsa foodex2),02540 cakes efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03401233,0260000 - legume vegetables (ec),0260000 legume vegetables ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540266,02660 - muffins (efsa foodex2),02660 muffins efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540266,muffin-based cupcake,muffin based cupcake,en,src-foodon,false
ingredient,ing-foodon-foodon_03400688,027 herbs (hh) (ccpr),027 herbs hh ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03401234,0270000 - stem vegetables (ec),0270000 stem vegetables ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540276,02760 - buns (efsa foodex2),02760 buns efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540277,02770 - croissant (efsa foodex2),02770 croissant efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03400689,028 spices (hs) (codex),028 spices hs codex,en,src-foodon,true
ingredient,ing-foodon-foodon_03401235,0280000 - fungi (ec),0280000 fungi ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540282,02820 - kringles (efsa foodex2),02820 kringles efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540282,scandinavian pretzel,scandinavian pretzel,en,src-foodon,false
ingredient,ing-foodon-foodon_03401268,0290000 - sea weeds (ec),0290000 sea weeds ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540296,02960 - baklava (efsa foodex2),02960 baklava efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540299,02990 - pancakes (efsa foodex2),02990 pancakes efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03400693,03 flour (efg),03 flour efg,en,src-foodon,true
ingredient,ing-foodon-foodon_03400651,03 grasses (ccpr),03 grasses ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03540301,03010 - macaroons (efsa foodex2),03010 macaroons efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540302,03020 - meringue (efsa foodex2),03020 meringue efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540303,03030 - waffles (efsa foodex2),03030 waffles efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540305,03050 - lebkuchen (efsa foodex2),03050 lebkuchen efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540306,03060 - gingerbread (efsa foodex2),03060 gingerbread efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03400740,033 milks (ml) (ccpr),033 milks ml ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03540370,03700 - romaines (efsa foodex2),03700 romaines efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540370,cos lettuces,cos lettuces,en,src-foodon,false
ingredient,ing-foodon-foodon_03540370,lactuca sativa cos group,lactuca sativa cos group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540372,03720 - escaroles (efsa foodex2),03720 escaroles efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540372,broad-leaved endives,broad leaved endives,en,src-foodon,false
ingredient,ing-foodon-foodon_03540372,cichorium endivia var.atifolium,cichorium endivia var atifolium,en,src-foodon,false
ingredient,ing-foodon-foodon_03540372,scarole,scarole,en,src-foodon,false
ingredient,ing-foodon-foodon_03540374,03740 - dandelions (efsa foodex2),03740 dandelions efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540374,taraxacum officinale,taraxacum officinale,en,src-foodon,false
ingredient,ing-foodon-foodon_03540374,taraxacum sect. ruderalia,taraxacum sect ruderalia,en,src-foodon,false
ingredient,ing-foodon-foodon_03540375,03750 - puntarelle (efsa foodex2),03750 puntarelle efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540375,cichorium intybus specific cultivars for puntarelle,cichorium intybus specific cultivars for puntarelle,en,src-foodon,false
ingredient,ing-foodon-foodon_03540376,03760 - radicchio (efsa foodex2),03760 radicchio efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540376,cichorium intybus var. foliosum,cichorium intybus var foliosum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540376,radicchio rosso,radicchio rosso,en,src-foodon,false
ingredient,ing-foodon-foodon_03540376,red-leaved chicories,red leaved chicories,en,src-foodon,false
ingredient,ing-foodon-foodon_03400744,039 eggs (pe) (ccpr),039 eggs pe ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03400694,04 pasta (efg),04 pasta efg,en,src-foodon,true
ingredient,ing-foodon-foodon_03401238,0401000 - oilseeds (ec),0401000 oilseeds ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03401239,0402000 - oilfruits (ec),0402000 oilfruits ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540405,04050 - pokeweed (efsa foodex2),04050 pokeweed efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540405,phytolacca americana,phytolacca americana,en,src-foodon,false
ingredient,ing-foodon-foodon_03540405,poke-berry leaves,poke berry leaves,en,src-foodon,false
ingredient,ing-foodon-foodon_03540421,04210 - spinaches (efsa foodex2),04210 spinaches efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540421,spinacia oleracea,spinacia oleracea,en,src-foodon,false
ingredient,ing-foodon-foodon_03540429,04290 - bitterleaves (efsa foodex2),04290 bitterleaves efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540429,vernonia schreb. spp.,vernonia schreb spp,en,src-foodon,false
ingredient,ing-foodon-foodon_03540438,04380 - purslanes (efsa foodex2),04380 purslanes efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540438,portulaca oleracea,portulaca oleracea,en,src-foodon,false
ingredient,ing-foodon-foodon_03540439,04390 - agretti (efsa foodex2),04390 agretti efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540439,salsola soda weinm.,salsola soda weinm,en,src-foodon,false
ingredient,ing-foodon-foodon_03540440,04400 - glassworts (efsa foodex2),04400 glassworts efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540440,salicornia europaea,salicornia europaea,en,src-foodon,false
ingredient,ing-foodon-foodon_03540440,samphires,samphires,en,src-foodon,false
ingredient,ing-foodon-foodon_03540446,04460 - chards (efsa foodex2),04460 chards efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540446,beet leaves,beet leaves,en,src-foodon,false
ingredient,ing-foodon-foodon_03540446,beta vulgaris var. flavescens,beta vulgaris var flavescens,en,src-foodon,false
ingredient,ing-foodon-foodon_03400750,045 crustaceans (wc) (ccpr),045 crustaceans wc ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03540450,04500 - goosefoot (efsa foodex2),04500 goosefoot efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540450,chenopodium spp.,chenopodium spp,en,src-foodon,false
ingredient,ing-foodon-foodon_03540458,04580 - watercresses (efsa foodex2),04580 watercresses efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540458,nasturtium officinale,nasturtium officinale,en,src-foodon,false
ingredient,ing-foodon-foodon_03540463,04630 - witloofs (efsa foodex2),04630 witloofs efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540463,belgian endives,belgian endives,en,src-foodon,false
ingredient,ing-foodon-foodon_03540463,chicory sprouts,chicory sprouts,en,src-foodon,false
ingredient,ing-foodon-foodon_03540463,cichorium intybus foliosum group,cichorium intybus foliosum group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540468,04680 - bracken (efsa foodex2),04680 bracken efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540468,pteridium aquilinum,pteridium aquilinum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540485,04850 - komatsuna (efsa foodex2),04850 komatsuna efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540485,brassica narinosa,brassica narinosa,en,src-foodon,false
ingredient,ing-foodon-foodon_03540485,brassica perviridis,brassica perviridis,en,src-foodon,false
ingredient,ing-foodon-foodon_03540485,mustard spinaches,mustard spinaches,en,src-foodon,false
ingredient,ing-foodon-foodon_03540486,04860 - mizuna (efsa foodex2),04860 mizuna efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540486,brassica rapa subsp. nipposinica,brassica rapa subsp nipposinica,en,src-foodon,false
ingredient,ing-foodon-foodon_03540491,04910 - collards (efsa foodex2),04910 collards efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540491,borecoles,borecoles,en,src-foodon,false
ingredient,ing-foodon-foodon_03540491,brassica oleracea var. viridis,brassica oleracea var viridis,en,src-foodon,false
ingredient,ing-foodon-foodon_03540491,collards greens,collards greens,en,src-foodon,false
ingredient,ing-foodon-foodon_03540500,05000 - cresses (efsa foodex2),05000 cresses efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540500,lepidium sativum,lepidium sativum,en,src-foodon,false
ingredient,ing-foodon-foodon_03401240,0500000 - 5. cereals (ec),0500000 5 cereals ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540512,05120 - wheatgrass (efsa foodex2),05120 wheatgrass efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540512,triticum aestivum,triticum aestivum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540512,wheat shoots,wheat shoots,en,src-foodon,false
ingredient,ing-foodon-foodon_03540525,05250 - broccoli (efsa foodex2),05250 broccoli efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540525,brassica oleracea var. italica,brassica oleracea var italica,en,src-foodon,false
ingredient,ing-foodon-foodon_03540525,broccoli sprouting,broccoli sprouting,en,src-foodon,false
ingredient,ing-foodon-foodon_03540526,05260 - calabrese (efsa foodex2),05260 calabrese efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540526,brassica oleracea var. italica,brassica oleracea var italica,en,src-foodon,false
ingredient,ing-foodon-foodon_03540526,calabrese broccoli,calabrese broccoli,en,src-foodon,false
ingredient,ing-foodon-foodon_03540529,05290 - rapini (efsa foodex2),05290 rapini efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540529,brassica rapa broccoletto group,brassica rapa broccoletto group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540529,broccoletti,broccoletti,en,src-foodon,false
ingredient,ing-foodon-foodon_03540529,broccoli raab,broccoli raab,en,src-foodon,false
ingredient,ing-foodon-foodon_03540531,05310 - cauliflowers (efsa foodex2),05310 cauliflowers efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540531,brassica oleracea var. botrytis,brassica oleracea var botrytis,en,src-foodon,false
ingredient,ing-foodon-foodon_03540531,cauliflower green,cauliflower green,en,src-foodon,false
ingredient,ing-foodon-foodon_03540539,05390 - asparagus (efsa foodex2),05390 asparagus efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540539,asparagus officinalis,asparagus officinalis,en,src-foodon,false
ingredient,ing-foodon-foodon_03540542,05420 - cardoons (efsa foodex2),05420 cardoons efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540542,cynara cardunculus cardoon group,cynara cardunculus cardoon group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540545,05450 - celeries (efsa foodex2),05450 celeries efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540545,apium graveolens var. dulce,apium graveolens var dulce,en,src-foodon,false
ingredient,ing-foodon-foodon_03540555,05550 - leeks (efsa foodex2),05550 leeks efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540555,allium ampeloprasum ampeloprasumeek group,allium ampeloprasum ampeloprasumeek group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540555,allium porrum,allium porrum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540556,05560 - kurrat (efsa foodex2),05560 kurrat efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540556,allium ampeloprasum ampeloprasum var. kurrat,allium ampeloprasum ampeloprasum var kurrat,en,src-foodon,false
ingredient,ing-foodon-foodon_03540556,allium kurrat,allium kurrat,en,src-foodon,false
ingredient,ing-foodon-foodon_03540556,egyptian leek,egyptian leek,en,src-foodon,false
ingredient,ing-foodon-foodon_03540558,05580 - rhubarbs (efsa foodex2),05580 rhubarbs efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540558,rheum rhabarbarum,rheum rhabarbarum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540558,rheum x hybridum,rheum x hybridum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540571,05710 - celtuce (efsa foodex2),05710 celtuce efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540571,lactuca sativa var. angustana,lactuca sativa var angustana,en,src-foodon,false
ingredient,ing-foodon-foodon_03540573,05730 - kohlrabies (efsa foodex2),05730 kohlrabies efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540573,brassica oleracea var. gongylodes,brassica oleracea var gongylodes,en,src-foodon,false
ingredient,ing-foodon-foodon_03540576,05760 - garlic (efsa foodex2),05760 garlic efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540576,allium sativum,allium sativum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540576,common garlic,common garlic,en,src-foodon,false
ingredient,ing-foodon-foodon_03540579,05790 - onions (efsa foodex2),05790 onions efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540579,allium cepa common onion group,allium cepa common onion group,en,src-foodon,false
ingredient,ing-foodon-foodon_03540582,05820 - rakkyo (efsa foodex2),05820 rakkyo efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540582,allium chinense,allium chinense,en,src-foodon,false
ingredient,ing-foodon-foodon_03540582,chinese onions,chinese onions,en,src-foodon,false
ingredient,ing-foodon-foodon_03540585,05850 - shallots (efsa foodex2),05850 shallots efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540585,allium ascalonicum,allium ascalonicum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540585,allium cepa var. aggregatum,allium cepa var aggregatum,en,src-foodon,false
ingredient,ing-foodon-foodon_03401242,0610000 - tea (ec),0610000 tea ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03401243,0620000 - coffee beans (ec),0620000 coffee beans ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03401244,0630000 - herbal infusions (ec),0630000 herbal infusions ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540631,06310 - solanacea (efsa foodex2),06310 solanacea efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540631,(a) solanacea,a solanacea,en,src-foodon,false
ingredient,ing-foodon-foodon_03540631,solanaceae (family),solanaceae family,en,src-foodon,false
ingredient,ing-foodon-foodon_03540633,06330 - tomatoes (efsa foodex2),06330 tomatoes efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540633,lycopersicon esculentum,lycopersicon esculentum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540633,solanumycopersicum,solanumycopersicum,en,src-foodon,false
ingredient,ing-foodon-foodon_03401245,0640000 - cocoa (ec),0640000 cocoa ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03540641,06410 - alkekengi (efsa foodex2),06410 alkekengi efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540641,chinese lanterns,chinese lanterns,en,src-foodon,false
ingredient,ing-foodon-foodon_03540641,ground cherries,ground cherries,en,src-foodon,false
ingredient,ing-foodon-foodon_03540641,physalis alkekengi,physalis alkekengi,en,src-foodon,false
ingredient,ing-foodon-foodon_03540644,06440 - tomatillos (efsa foodex2),06440 tomatillos efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540644,husk tomatoes,husk tomatoes,en,src-foodon,false
ingredient,ing-foodon-foodon_03540644,physalis philadelphica,physalis philadelphica,en,src-foodon,false
ingredient,ing-foodon-foodon_03540645,06450 - gojiberry (efsa foodex2),06450 gojiberry efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540645,lycium barbarum,lycium barbarum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540645,lycium chinense,lycium chinense,en,src-foodon,false
ingredient,ing-foodon-foodon_03540645,wolfberry,wolfberry,en,src-foodon,false
ingredient,ing-foodon-foodon_03540646,06460 - wolfberries (efsa foodex2),06460 wolfberries efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540646,gojiberries,gojiberries,en,src-foodon,false
ingredient,ing-foodon-foodon_03540646,lycium barbarum,lycium barbarum,en,src-foodon,false
ingredient,ing-foodon-foodon_03401246,0650000 - carob (ec),0650000 carob ec,en,src-foodon,true
ingredient,ing-foodon-foodon_03401246,st johns bread,st johns bread,en,src-foodon,false
ingredient,ing-foodon-foodon_03540658,06580 - aubergines (efsa foodex2),06580 aubergines efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540658,eggplants,eggplants,en,src-foodon,false
ingredient,ing-foodon-foodon_03540658,solanum melongena,solanum melongena,en,src-foodon,false
ingredient,ing-foodon-foodon_03540659,06590 - antroewas (efsa foodex2),06590 antroewas efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540659,african eggplants,african eggplants,en,src-foodon,false
ingredient,ing-foodon-foodon_03540659,gboma,gboma,en,src-foodon,false
ingredient,ing-foodon-foodon_03540659,solanum macrocarpon,solanum macrocarpon,en,src-foodon,false
ingredient,ing-foodon-foodon_03400762,066 teas (dt) (ccpr),066 teas dt ccpr,en,src-foodon,true
ingredient,ing-foodon-foodon_03540661,06610 - pepinos (efsa foodex2),06610 pepinos efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540661,melon pear,melon pear,en,src-foodon,false
ingredient,ing-foodon-foodon_03540661,solanum muricatum,solanum muricatum,en,src-foodon,false
ingredient,ing-foodon-foodon_03540661,tree melon,tree melon,en,src-foodon,false
ingredient,ing-foodon-foodon_03540665,06650 - okra (efsa foodex2),06650 okra efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540665,abelmoschus esculentus,abelmoschus esculentus,en,src-foodon,false
ingredient,ing-foodon-foodon_03540665,lady's fingers,lady s fingers,en,src-foodon,false
ingredient,ing-foodon-foodon_03540670,06700 - cucumbers (efsa foodex2),06700 cucumbers efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540670,burpless cucumber,burpless cucumber,en,src-foodon,false
ingredient,ing-foodon-foodon_03540670,cucumis sativus different cultivars,cucumis sativus different cultivars,en,src-foodon,false
ingredient,ing-foodon-foodon_03540670,pepino (spanish),pepino spanish,en,src-foodon,false
ingredient,ing-foodon-foodon_03540672,06720 - dosakayi (efsa foodex2),06720 dosakayi efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540672,cucumis sativus,cucumis sativus,en,src-foodon,false
ingredient,ing-foodon-foodon_03540672,indian curry cucumbers,indian curry cucumbers,en,src-foodon,false
ingredient,ing-foodon-foodon_03540674,06740 - gherkins (efsa foodex2),06740 gherkins efsa foodex2,en,src-foodon,true
ingredient,ing-foodon-foodon_03540674,cucumis sativus pickling variants,cucumis sativus pickling variants,en,src-foodon,false
ingredient,ing-foodon-foodon_03540674,pickling cucumber,pickling cucumber,en,src-foodon,false
ingredient,ing-foodon-foodon_03540677,06770 - courgettes (efsa foodex2),06770 courgettes efsa foodex2,en,src-foodon,true
